Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
7.11,0,0.130308872,0.130308872,0.125449169,0.130308872,0.125449169,0,0,0,0,7.420310885,76.83585761,76.03464002,576645600
7.12,0,0.13014398,0.13014398,0.125302848,0.13014398,0.125302848,0,0,0,0,7.426159085,76.8151612,76.01493824,577456600
7.13,0,0.129979549,0.129979549,0.125156909,0.129979549,0.125156909,0,0,0,0,7.432018547,76.79443209,75.9952708,578267600
7.14,0,0.129815587,0.129815587,0.125011361,0.129815587,0.125011361,0,0,0,0,7.437888403,76.773745,75.97569378,579078700
7.15,0,0.129652074,0.129652074,0.124866183,0.129652074,0.124866183,0,0,0,0,7.443769438,76.75306026,75.95617716,579889700
7.16,0,0.129489017,0.129489017,0.124721385,0.129489017,0.124721385,0,0,0,0,7.44966098,76.73237718,75.93672021,580700700
7.17,0,0.129326415,0.129326415,0.124576964,0.129326415,0.124576964,0,0,0,0,7.453819862,76.7116923,75.91787325,581511800
7.18,0,0.129164268,0.129164268,0.124432922,0.129164268,0.124432922,0,0,0,0,7.450248532,76.69101698,75.90152162,582322800
7.19,0,0.12900257,0.12900257,0.124289253,0.12900257,0.124289253,0,0,0,0,7.446690393,76.67033646,75.88517682,583133900
7.2,0,0.128841323,0.128841323,0.124145958,0.128841323,0.124145958,0,0,0,0,7.44314567,76.64966063,75.86884628,583944900
7.21,0,0.128680512,0.128680512,0.124003024,0.128680512,0.124003024,0,0,0,0,7.439616557,76.62895493,75.85250441,584755900
7.22,0,0.128520159,0.128520159,0.123860473,0.128520159,0.123860473,0,0,0,0,7.436098497,76.60827934,75.83619561,585567000
7.23,0,0.128360251,0.128360251,0.123718293,0.128360251,0.123718293,0,0,0,0,7.43259599,76.58762387,75.81991289,586378000
7.24,0,0.128200775,0.128200775,0.12357647,0.128200775,0.12357647,0,0,0,0,7.429105793,76.56695859,75.80363354,587189000
7.25,0,0.128041751,0.128041751,0.123435026,0.128041751,0.123435026,0,0,0,0,7.425628938,76.54629381,75.78736539,588000100
7.26,0,0.127883157,0.127883157,0.123293937,0.127883157,0.123293937,0,0,0,0,7.422166273,76.52564288,75.77111852,588811100
7.27,0,0.127725,0.127725,0.123153213,0.127725,0.123153213,0,0,0,0,7.418716105,76.50493915,75.75484303,589622100
7.28,0,0.12756728,0.12756728,0.123012853,0.12756728,0.123012853,0,0,0,0,7.41528034,76.48428907,75.73861856,590433200
7.29,0,0.127410005,0.127410005,0.122872866,0.127410005,0.122872866,0,0,0,0,7.411858066,76.46364692,75.72241091,591244200
7.3,0,0.127253143,0.127253143,0.12273322,0.127253143,0.12273322,0,0,0,0,7.408447637,76.44299836,75.70620924,592055200
7.31,0,0.127096723,0.127096723,0.122593944,0.127096723,0.122593944,0,0,0,0,7.405051991,76.42236124,75.69002717,592866200
7.32,0,0.126940733,0.126940733,0.122455027,0.126940733,0.122455027,0,0,0,0,7.401669629,76.40168566,75.67382738,593677300
7.33,0,0.126785171,0.126785171,0.122316467,0.126785171,0.122316467,0,0,0,0,7.398299461,76.38105013,75.65766827,594488300
7.34,0,0.126630026,0.126630026,0.122178254,0.126630026,0.122178254,0,0,0,0,7.394943741,76.36042581,75.64152857,595299400
7.35,0,0.126475307,0.126475307,0.122040396,0.126475307,0.122040396,0,0,0,0,7.391600527,76.33979782,75.62539705,596110400
7.36,0,0.126321021,0.126321021,0.121902902,0.126321021,0.121902902,0,0,0,0,7.388270469,76.31913757,75.60925252,596921500
7.37,0,0.126167148,0.126167148,0.121765752,0.126167148,0.121765752,0,0,0,0,7.384953608,76.29852002,75.59315075,597732500
7.38,0,0.126013685,0.126013685,0.121628943,0.126013685,0.121628943,0,0,0,0,7.381650312,76.27791736,75.57707108,598543600
7.39,0,0.12586065,0.12586065,0.121492493,0.12586065,0.121492493,0,0,0,0,7.378359213,76.25730508,75.5609952,599354600
7.4,0,0.125708034,0.125708034,0.121356394,0.125708034,0.121356394,0,0,0,0,7.375081679,76.23666018,75.54490617,600165600
7.41,0,0.125555825,0.125555825,0.121220633,0.125555825,0.121220633,0,0,0,0,7.371817149,76.21606575,75.52886566,600976600
7.42,0,0.125404039,0.125404039,0.121085227,0.125404039,0.121085227,0,0,0,0,7.368565054,76.19546791,75.51283361,601787600
7.43,0,0.125252657,0.125252657,0.120950159,0.125252657,0.120950159,0,0,0,0,7.365326354,76.17488243,75.49682183,602598700
7.44,0,0.125101685,0.125101685,0.120815434,0.125101685,0.120815434,0,0,0,0,7.36209983,76.15424961,75.48078595,603409700
7.45,0,0.124951124,0.124951124,0.120681054,0.124951124,0.120681054,0,0,0,0,7.358887708,76.13367603,75.46480522,604220700
7.46,0,0.124800971,0.124800971,0.120547014,0.124800971,0.120547014,0,0,0,0,7.355686915,76.11309141,75.44882726,605031800
7.47,0,0.124651227,0.124651227,0.120413318,0.124651227,0.120413318,0,0,0,0,7.352499427,76.09252455,75.4328736,605842800
7.48,0,0.124501876,0.124501876,0.12027995,0.124501876,0.12027995,0,0,0,0,7.34932531,76.07192101,75.41690396,606653900
7.49,0,0.124352929,0.124352929,0.120146921,0.124352929,0.120146921,0,0,0,0,7.346163341,76.05136277,75.40097892,607464900
7.5,0,0.124204387,0.124204387,0.120014231,0.124204387,0.120014231,0,0,0,0,7.343014892,76.03081352,75.38507173,608275900
7.51,0,0.124056244,0.124056244,0.119876269,0.124056244,0.119876269,0,0,0,0,7.339878459,76.01022005,75.36914292,609087000
7.52,0,0.123908502,0.123908502,0.119738672,0.123908502,0.119738672,0,0,0,0,7.336754421,75.98967605,75.35326184,609898000
7.53,0,0.123761157,0.123761157,0.119601434,0.123761157,0.119601434,0,0,0,0,7.333643823,75.96914432,75.33740105,610709100
7.54,0,0.1236142,0.1236142,0.119464548,0.1236142,0.119464548,0,0,0,0,7.330544252,75.94855971,75.32151225,611520100
7.55,0,0.123467636,0.123467636,0.119328019,0.123467636,0.119328019,0,0,0,0,7.327459221,75.92803866,75.30568175,612331100
7.56,0,0.123321469,0.123321469,0.119191849,0.123321469,0.119191849,0,0,0,0,7.324385265,75.90751506,75.28986043,613142100
7.57,0,0.123175692,0.123175692,0.119056034,0.123175692,0.119056034,0,0,0,0,7.321324688,75.88695481,75.27402336,613953200
7.58,0,0.123030308,0.123030308,0.118920576,0.123030308,0.118920576,0,0,0,0,7.318276601,75.86644834,75.25823719,614764200
7.59,0,0.122885303,0.122885303,0.118785461,0.122885303,0.118785461,0,0,0,0,7.315240324,75.84594374,75.24246356,615575200
7.6,0,0.122740697,0.122740697,0.11865071,0.122740697,0.11865071,0,0,0,0,7.31221766,75.82540891,75.226679,616386200
7.61,0,0.122596467,0.122596467,0.118516299,0.122596467,0.118516299,0,0,0,0,7.309206202,75.80491746,75.21093755,617197300
7.62,0,0.122452613,0.122452613,0.118382229,0.122452613,0.118382229,0,0,0,0,7.30620797,75.78443273,75.19521238,618008300
7.63,0,0.122309154,0.122309154,0.118248518,0.122309154,0.118248518,0,0,0,0,7.303221898,75.76391298,75.17947268,618819400
7.64,0,0.122166066,0.122166066,0.118115144,0.122166066,0.118115144,0,0,0,0,7.300248291,75.74344815,75.1637847,619630400
7.65,0,0.12202336,0.12202336,0.117982117,0.12202336,0.117982117,0,0,0,0,7.297286857,75.72297945,75.14810514,620441500
7.66,0,0.121881045,0.121881045,0.117849446,0.121881045,0.117849446,0,0,0,0,7.294336581,75.70246688,75.13240454,621252500
7.67,0,0.121739087,0.121739087,0.117717098,0.121739087,0.117717098,0,0,0,0,7.291399447,75.68201655,75.11676108,622063600
7.68,0,0.121597519,0.121597519,0.117585105,0.121597519,0.117585105,0,0,0,0,7.288474753,75.66157025,75.10113192,622874600
7.69,0,0.121456314,0.121456314,0.117453443,0.121456314,0.117453443,0,0,0,0,7.28556127,75.64108021,75.08548189,623685600
7.7,0,0.121315486,0.121315486,0.117322122,0.121315486,0.117322122,0,0,0,0,7.282661093,75.62065353,75.06988981,624496600
7.71,0,0.121175029,0.121175029,0.117191139,0.121175029,0.117191139,0,0,0,0,7.279772965,75.60018519,75.0542785,625307600
7.72,0,0.121034937,0.121034937,0.117060487,0.121034937,0.117060487,0,0,0,0,7.276896111,75.57976138,75.03871116,626118700
7.73,0,0.120895223,0.120895223,0.11693018,0.120895223,0.11693018,0,0,0,0,7.27403271,75.55935785,75.02317015,626929700
7.74,0,0.12075587,0.12075587,0.1168002,0.12075587,0.1168002,0,0,0,0,7.271180071,75.53890816,75.0076066,627740700
7.75,0,0.120616885,0.120616885,0.116670555,0.120616885,0.116670555,0,0,0,0,7.268340136,75.51850935,74.99209176,628551800
7.76,0,0.120478265,0.120478265,0.116541243,0.120478265,0.116541243,0,0,0,0,7.265512161,75.49807451,74.97656194,629362800
7.77,0,0.120340002,0.120340002,0.116412255,0.120340002,0.116412255,0,0,0,0,7.262695286,75.47768879,74.96107942,630173900
7.78,0,0.120202103,0.120202103,0.116283596,0.120202103,0.116283596,0,0,0,0,7.259890804,75.45726523,74.94558067,630984900
7.79,0,0.120064567,0.120064567,0.11615527,0.120064567,0.11615527,0,0,0,0,7.257098535,75.43689424,74.93013182,631795900
7.8,0,0.119927392,0.119927392,0.116027272,0.119927392,0.116027272,0,0,0,0,7.254317224,75.41652788,74.91469772,632607000
7.81,0,0.119790568,0.119790568,0.115899592,0.119790568,0.115899592,0,0,0,0,7.251549373,75.39613391,74.89925498,633418000
7.82,0,0.119654103,0.119654103,0.11577224,0.119654103,0.11577224,0,0,0,0,7.24879273,75.3757906,74.88386069,634229100
7.83,0,0.119517995,0.119517995,0.115645213,0.119517995,0.115645213,0,0,0,0,7.24604698,75.35539999,74.86844324,635040100
7.84,0,0.119382234,0.119382234,0.1155185,0.119382234,0.1155185,0,0,0,0,7.243314663,75.33507585,74.8530859,635851100
7.85,0,0.11924684,0.11924684,0.115392123,0.11924684,0.115392123,0,0,0,0,7.240592511,75.31469831,74.83770097,636662100
7.86,0,0.119111788,0.119111788,0.115266057,0.119111788,0.115266057,0,0,0,0,7.237883453,75.29438496,74.82237445,637473200
7.87,0,0.11897708,0.11897708,0.115140303,0.11897708,0.115140303,0,0,0,0,7.235184384,75.27407157,74.80705926,638284200
7.88,0,0.118842733,0.118842733,0.11501488,0.118842733,0.11501488,0,0,0,0,7.23249885,75.25373334,74.7917376,639095200
7.89,0,0.118708728,0.118708728,0.114889766,0.118708728,0.114889766,0,0,0,0,7.229823117,75.23342935,74.77645229,639906200
7.9,0,0.11857507,0.11857507,0.114764969,0.11857507,0.114764969,0,0,0,0,7.22716077,75.21310609,74.76116458,640717300
7.91,0,0.118441762,0.118441762,0.114640491,0.118441762,0.114640491,0,0,0,0,7.224509606,75.19283322,74.74592505,641528300
7.92,0,0.118308788,0.118308788,0.114516318,0.118308788,0.114516318,0,0,0,0,7.22186934,75.17251474,74.73066383,642339400
7.93,0,0.118176162,0.118176162,0.11439246,0.118176162,0.11439246,0,0,0,0,7.219240487,75.15224864,74.71545226,643150400
7.94,0,0.118043878,0.118043878,0.114268915,0.118043878,0.114268915,0,0,0,0,7.216623599,75.13194877,74.70022772,643961500
7.95,0,0.117911929,0.117911929,0.114145675,0.117911929,0.114145675,0,0,0,0,7.214019049,75.11171024,74.68505937,644772500
7.96,0,0.117780322,0.117780322,0.114022746,0.117780322,0.114022746,0,0,0,0,7.211424494,75.09142391,74.66986778,645583600
7.97,0,0.117649065,0.117649065,0.113900138,0.117649065,0.113900138,0,0,0,0,7.208842041,75.0711918,74.65472719,646394600
7.98,0,0.117518127,0.117518127,0.113777819,0.117518127,0.113777819,0,0,0,0,7.206271707,75.05093298,74.63957884,647205600
7.99,0,0.117387529,0.117387529,0.11365581,0.117387529,0.11365581,0,0,0,0,7.203711607,75.03072111,74.62447608,648016600
8,0,0.117257268,0.117257268,0.113534108,0.117257268,0.113534108,0,0,0,0,7.201163389,75.0104755,74.60936048,648827600
8.01,0,0.117127342,0.117127342,0.113412713,0.117127342,0.113412713,0,0,0,0,7.198626535,74.99027614,74.59429004,649638700
8.02,0,0.116997742,0.116997742,0.113291614,0.116997742,0.113291614,0,0,0,0,7.196100485,74.97004376,74.57920726,650449800
8.03,0,0.116868476,0.116868476,0.11317082,0.116868476,0.11317082,0,0,0,0,7.193586936,74.94986888,74.56417782,651260700
8.04,0,0.116739541,0.116739541,0.113050328,0.116739541,0.113050328,0,0,0,0,7.19108304,74.92964463,74.54912418,652071800
8.05,0,0.116610929,0.116610929,0.11293013,0.116610929,0.11293013,0,0,0,0,7.188591582,74.90948879,74.53413177,652882800
8.06,0,0.116482647,0.116482647,0.112810233,0.116482647,0.112810233,0,0,0,0,7.186111014,74.88929006,74.51911996,653693900
8.07,0,0.116354695,0.116354695,0.112690638,0.116354695,0.112690638,0,0,0,0,7.183641714,74.8690999,74.50412602,654504900
8.08,0,0.116227059,0.116227059,0.11257133,0.116227059,0.11257133,0,0,0,0,7.181183174,74.84896499,74.48918368,655315900
8.09,0,0.116099752,0.116099752,0.112452323,0.116099752,0.112452323,0,0,0,0,7.178737196,74.8287997,74.47423112,656127000
8.1,0,0.11597277,0.11597277,0.112333613,0.11597277,0.112333613,0,0,0,0,7.176300807,74.80867888,74.45932229,656938000
8.11,0,0.115846113,0.115846113,0.112215199,0.115846113,0.112215199,0,0,0,0,7.173875786,74.78852551,74.44440165,657749000
8.12,0,0.115719769,0.115719769,0.112097071,0.115719769,0.112097071,0,0,0,0,7.171462821,74.76843136,74.42953551,658560100
8.13,0,0.115593748,0.115593748,0.111979238,0.115593748,0.111979238,0,0,0,0,7.169059668,74.74829004,74.41464697,659371100
8.14,0,0.115468039,0.115468039,0.111861689,0.115468039,0.111861689,0,0,0,0,7.166667724,74.72820637,74.39981174,660182100
8.15,0,0.11534265,0.11534265,0.111744433,0.11534265,0.111744433,0,0,0,0,7.164287828,74.70809827,74.38497065,660993200
8.16,0,0.115217581,0.115217581,0.111627469,0.115217581,0.111627469,0,0,0,0,7.161918136,74.68802991,74.37016989,661804200
8.17,0,0.115092819,0.115092819,0.111510785,0.115092819,0.111510785,0,0,0,0,7.159559143,74.66792459,74.35535422,662615200
8.18,0,0.114968374,0.114968374,0.11139439,0.114968374,0.11139439,0,0,0,0,7.157211362,74.64783641,74.34056266,663426300
8.19,0,0.114844246,0.114844246,0.111278286,0.114844246,0.111278286,0,0,0,0,7.154874726,74.62780319,74.32582241,664237300
8.2,0,0.114720422,0.114720422,0.111162458,0.114720422,0.111162458,0,0,0,0,7.152548937,74.60772838,74.31106398,665048300
8.21,0,0.114596913,0.114596913,0.111046919,0.114596913,0.111046919,0,0,0,0,7.150234291,74.58771857,74.29636408,665859400
8.22,0,0.114473716,0.114473716,0.110931664,0.114473716,0.110931664,0,0,0,0,7.147929578,74.56766205,74.28164232,666670500
8.23,0,0.114350822,0.114350822,0.110816687,0.114350822,0.110816687,0,0,0,0,7.145635827,74.54761226,74.26693719,667481400
8.24,0,0.114228238,0.114228238,0.110701993,0.114228238,0.110701993,0,0,0,0,7.143354283,74.52763369,74.25229505,668292500
8.25,0,0.114105952,0.114105952,0.110587571,0.114105952,0.110587571,0,0,0,0,7.141082526,74.50760668,74.23762986,669103600
8.26,0,0.113983987,0.113983987,0.110473443,0.113983987,0.110473443,0,0,0,0,7.138820877,74.4876334,74.22301501,669914600
8.27,0,0.113862309,0.113862309,0.110359575,0.113862309,0.110359575,0,0,0,0,7.13657108,74.46762993,74.20839034,670725600
8.28,0,0.113740947,0.113740947,0.110245999,0.113740947,0.110245999,0,0,0,0,7.134331325,74.4476306,74.19378043,671536600
8.29,0,0.113619881,0.113619881,0.110132692,0.113619881,0.110132692,0,0,0,0,7.132102723,74.4276896,74.17922417,672347600
8.3,0,0.113499119,0.113499119,0.110019663,0.113499119,0.110019663,0,0,0,0,7.129883896,74.40771297,74.16465415,673158700
8.31,0,0.113378651,0.113378651,0.109906903,0.113378651,0.109906903,0,0,0,0,7.127677354,74.38779585,74.15013864,673969800
8.32,0,0.113258487,0.113258487,0.109794421,0.113258487,0.109794421,0,0,0,0,7.125479357,74.36782716,74.13559796,674780700
8.33,0,0.113138612,0.113138612,0.109682203,0.113138612,0.109682203,0,0,0,0,7.123293549,74.34788903,74.12109105,675591800
8.34,0,0.113019049,0.113019049,0.109570271,0.113019049,0.109570271,0,0,0,0,7.121117793,74.32799424,74.10662697,676402800
8.35,0,0.112899764,0.112899764,0.109458592,0.112899764,0.109458592,0,0,0,0,7.118952788,74.30806921,74.09215312,677213900
8.36,0,0.11278079,0.11278079,0.1093472,0.11278079,0.1093472,0,0,0,0,7.116797775,74.28814413,74.07769108,678024900
8.37,0,0.112662102,0.112662102,0.109236067,0.112662102,0.109236067,0,0,0,0,7.114653906,74.2682824,74.06328619,678835900
8.38,0,0.112543701,0.112543701,0.109125197,0.112543701,0.109125197,0,0,0,0,7.112520954,74.24838758,74.04886953,679647000
8.39,0,0.112425604,0.112425604,0.109014607,0.112425604,0.109014607,0,0,0,0,7.110397721,74.22850149,74.03447097,680458000
8.4,0,0.112307793,0.112307793,0.108904277,0.112307793,0.108904277,0,0,0,0,7.10828562,74.20867544,74.02012713,681269000
8.41,0,0.112190266,0.112190266,0.108794207,0.112190266,0.108794207,0,0,0,0,7.106182362,74.18880021,74.00576007,682080100
8.42,0,0.11207303,0.11207303,0.108684404,0.11207303,0.108684404,0,0,0,0,7.104090866,74.16894308,73.99141784,682891100
8.43,0,0.111956086,0.111956086,0.108574868,0.111956086,0.108574868,0,0,0,0,7.102009514,74.14913972,73.97712582,683702100
8.44,0,0.111839425,0.111839425,0.10846559,0.111839425,0.10846559,0,0,0,0,7.099938062,74.12929967,73.96281955,684513200
8.45,0,0.11172304,0.11172304,0.108356565,0.11172304,0.108356565,0,0,0,0,7.097877328,74.10951039,73.94856134,685324200
8.46,0,0.111606956,0.111606956,0.108247817,0.111606956,0.108247817,0,0,0,0,7.095827873,74.08970782,73.9343056,686135200
8.47,0,0.111491149,0.111491149,0.108139323,0.111491149,0.108139323,0,0,0,0,7.093787971,74.06990267,73.92005994,686946300
8.48,0,0.111375619,0.111375619,0.108031081,0.111375619,0.108031081,0,0,0,0,7.091756921,74.05009185,73.90582214,687757300
8.49,0,0.111260386,0.111260386,0.107923112,0.111260386,0.107923112,0,0,0,0,7.089737996,74.0303508,73.89164591,688568300
8.5,0,0.111145428,0.111145428,0.107815394,0.111145428,0.107815394,0,0,0,0,7.087728853,74.01058348,73.87746293,689379400
8.51,0,0.111030743,0.111030743,0.107707926,0.111030743,0.107707926,0,0,0,0,7.085729587,73.99081514,73.86329117,690190500
8.52,0,0.110916341,0.110916341,0.107600718,0.110916341,0.107600718,0,0,0,0,7.083740216,73.97109413,73.84916495,691001500
8.53,0,0.110802213,0.110802213,0.10749376,0.110802213,0.10749376,0,0,0,0,7.081761576,73.95135392,73.83503705,691812500
8.54,0,0.110688364,0.110688364,0.107387058,0.110688364,0.107387058,0,0,0,0,7.079793011,73.93161746,73.82092378,692623600
8.55,0,0.110574796,0.110574796,0.107280615,0.110574796,0.107280615,0,0,0,0,7.077835295,73.91193983,73.80686419,693434600
8.56,0,0.110461497,0.110461497,0.107174417,0.110461497,0.107174417,0,0,0,0,7.07588627,73.89222261,73.79278848,694245600
8.57,0,0.110348479,0.110348479,0.107068477,0.110348479,0.107068477,0,0,0,0,7.073948173,73.87251962,73.77873485,695056600
8.58,0,0.110235727,0.110235727,0.10696278,0.110235727,0.10696278,0,0,0,0,7.072021236,73.85287701,73.76473594,695867600
8.59,0,0.110123251,0.110123251,0.106857336,0.110123251,0.106857336,0,0,0,0,7.070101701,73.83317916,73.75070989,696678700
8.6,0,0.110011051,0.110011051,0.106752146,0.110011051,0.106752146,0,0,0,0,7.068194357,73.81351212,73.73671766,697489800
8.61,0,0.109899117,0.109899117,0.1066472,0.109899117,0.1066472,0,0,0,0,7.063085186,73.79385379,73.7228215,698300700
8.62,0,0.109787457,0.109787457,0.106542504,0.109787457,0.106542504,0,0,0,0,7.059584864,73.77424355,73.70892305,699111800
8.63,0,0.109676059,0.109676059,0.106438049,0.109676059,0.106438049,0,0,0,0,7.056091585,73.7546118,73.69501514,699922800
8.64,0,0.109564924,0.109564924,0.106333834,0.109564924,0.106333834,0,0,0,0,7.052604661,73.73497666,73.68111054,700733900
8.65,0,0.109454072,0.109454072,0.10622988,0.109454072,0.10622988,0,0,0,0,7.04912588,73.71536625,73.66722914,701544900
8.66,0,0.109343478,0.109343478,0.106126163,0.109343478,0.106126163,0,0,0,0,7.045652405,73.69579813,73.6533833,702355900
8.67,0,0.109233144,0.109233144,0.106022683,0.109233144,0.106022683,0,0,0,0,7.042186893,73.67620468,73.63952527,703167000
8.68,0,0.109123079,0.109123079,0.10591945,0.109123079,0.10591945,0,0,0,0,7.038726995,73.65661317,73.62567426,703978000
8.69,0,0.109013282,0.109013282,0.105816464,0.109013282,0.105816464,0,0,0,0,7.035274911,73.63708167,73.61187131,704789000
8.7,0,0.108903732,0.108903732,0.105713703,0.108903732,0.105713703,0,0,0,0,7.031829357,73.61751843,73.59805159,705600100
8.71,0,0.108794459,0.108794459,0.105611196,0.108794459,0.105611196,0,0,0,0,7.02839062,73.59796837,73.58424681,706411100
8.72,0,0.108685451,0.108685451,0.105508934,0.108685451,0.105508934,0,0,0,0,7.024957351,73.57841235,73.57044346,707222100
8.73,0,0.108576687,0.108576687,0.105406895,0.108576687,0.105406895,0,0,0,0,7.021531926,73.55892846,73.55669662,708033200
8.74,0,0.108468197,0.108468197,0.105305108,0.108468197,0.105305108,0,0,0,0,7.01811328,73.53941095,73.54293167,708844200
8.75,0,0.108359949,0.108359949,0.105203542,0.108359949,0.105203542,0,0,0,0,7.014701123,73.51989843,73.52917582,709655200
8.76,0,0.108251963,0.108251963,0.105102217,0.108251963,0.105102217,0,0,0,0,7.011295655,73.50040346,73.51543795,710466300
8.77,0,0.108144248,0.108144248,0.105001141,0.108144248,0.105001141,0,0,0,0,7.007895904,73.48090652,73.50170426,711277400
8.78,0,0.108036777,0.108036777,0.104900288,0.108036777,0.104900288,0,0,0,0,7.004503844,73.46147368,73.48802131,712088300
8.79,0,0.107929561,0.107929561,0.10479967,0.107929561,0.10479967,0,0,0,0,7.001118236,73.44201114,73.47432297,712899400
8.8,0,0.107822605,0.107822605,0.104699291,0.107822605,0.104699291,0,0,0,0,6.997738464,73.42255214,73.46063267,713710500
8.81,0,0.107715887,0.107715887,0.104599129,0.107715887,0.104599129,0,0,0,0,6.994366235,73.40311543,73.4469636,714521500
8.82,0,0.107609437,0.107609437,0.104499215,0.107609437,0.104499215,0,0,0,0,6.99099966,73.38371573,73.43332611,715332500
8.83,0,0.107503231,0.107503231,0.104399524,0.107503231,0.104399524,0,0,0,0,6.987639683,73.36429549,73.41967965,716143600
8.84,0,0.107397271,0.107397271,0.104300059,0.107397271,0.104300059,0,0,0,0,6.984286452,73.34488086,73.40604264,716954600
8.85,0,0.107291566,0.107291566,0.104200828,0.107291566,0.104200828,0,0,0,0,6.980939752,73.32548655,73.39242543,717765600
8.86,0,0.107186116,0.107186116,0.104101832,0.107186116,0.104101832,0,0,0,0,6.977599816,73.30609795,73.37881769,718576600
8.87,0,0.107080906,0.107080906,0.104003056,0.107080906,0.104003056,0,0,0,0,6.974265422,73.28675409,73.3652469,719387600
8.88,0,0.106975951,0.106975951,0.103904514,0.106975951,0.103904514,0,0,0,0,6.970938642,73.26739916,73.35167376,720198700
8.89,0,0.106871235,0.106871235,0.103806192,0.106871235,0.103806192,0,0,0,0,6.967617313,73.24804023,73.33810325,721009800
8.9,0,0.106766771,0.106766771,0.103708102,0.106766771,0.103708102,0,0,0,0,6.964302633,73.22870101,73.32455203,721820700
8.91,0,0.106662547,0.106662547,0.103610232,0.106662547,0.103610232,0,0,0,0,6.960994679,73.20936848,73.31101093,722631800
8.92,0,0.106558561,0.106558561,0.10351258,0.106558561,0.10351258,0,0,0,0,6.957692299,73.19008508,73.29750976,723442800
8.93,0,0.106454833,0.106454833,0.103415167,0.106454833,0.103415167,0,0,0,0,6.954396228,73.17076887,73.28399094,724253900
8.94,0,0.106351333,0.106351333,0.103317962,0.106351333,0.103317962,0,0,0,0,6.951107016,73.15147283,73.27049166,725064900
8.95,0,0.106248091,0.106248091,0.103220995,0.106248091,0.103220995,0,0,0,0,6.947824213,73.13218922,73.25700649,725875900
8.96,0,0.106145083,0.106145083,0.103124243,0.106145083,0.103124243,0,0,0,0,6.944547395,73.11290985,73.24352966,726687000
8.97,0,0.106042311,0.106042311,0.103027707,0.106042311,0.103027707,0,0,0,0,6.941276717,73.09368455,73.23009614,727498000
8.98,0,0.105939773,0.105939773,0.102931386,0.105939773,0.102931386,0,0,0,0,6.938012749,73.0744318,73.21664869,728309000
8.99,0,0.105837488,0.105837488,0.102835299,0.105837488,0.102835299,0,0,0,0,6.934754146,73.05518908,73.20321361,729120100
9,0,0.105735427,0.105735427,0.102739417,0.105735427,0.102739417,0,0,0,0,6.931502269,73.03595262,73.18978825,729931100
9.01,0,0.105633617,0.105633617,0.102643767,0.105633617,0.102643767,0,0,0,0,6.928257049,73.01673888,73.17638412,730742100
9.02,0,0.105532029,0.105532029,0.102548319,0.105532029,0.102548319,0,0,0,0,6.925017196,72.99752552,73.16298557,731553200
9.03,0,0.105430692,0.105430692,0.102453105,0.105430692,0.102453105,0,0,0,0,6.921783909,72.97837331,73.14963518,732364200
9.04,0,0.105329573,0.105329573,0.102358089,0.105329573,0.102358089,0,0,0,0,6.918556226,72.95918013,73.13626135,733175200
9.05,0,0.105228704,0.105228704,0.102263304,0.105228704,0.102263304,0,0,0,0,6.915334941,72.9400049,73.12290536,733986300
9.06,0,0.105128053,0.105128053,0.102168719,0.105128053,0.102168719,0,0,0,0,6.912120338,72.92085076,73.10956939,734797400
9.07,0,0.105027641,0.105027641,0.102074354,0.105027641,0.102074354,0,0,0,0,6.908911156,72.90169299,73.09623613,735608300
9.08,0,0.104927465,0.104927465,0.101980207,0.104927465,0.101980207,0,0,0,0,6.905708494,72.88255614,73.08292276,736419400
9.09,0,0.104827524,0.104827524,0.101886276,0.104827524,0.101886276,0,0,0,0,6.902512469,72.86347655,73.06965469,737230500
9.1,0,0.104727799,0.104727799,0.101792543,0.104727799,0.101792543,0,0,0,0,6.899320789,72.84435201,73.0563604,738041500
9.11,0,0.10462831,0.10462831,0.101699028,0.10462831,0.101699028,0,0,0,0,6.896136844,72.82525597,73.04309121,738852500
9.12,0,0.104529054,0.104529054,0.101605727,0.104529054,0.101605727,0,0,0,0,6.892958072,72.80616109,73.02982804,739663600
9.13,0,0.104430021,0.104430021,0.10151263,0.104430021,0.10151263,0,0,0,0,6.889784954,72.78707534,73.01657647,740474600
9.14,0,0.10433121,0.10433121,0.101419739,0.10433121,0.101419739,0,0,0,0,6.886618416,72.76800665,73.00334197,741285600
9.15,0,0.104232633,0.104232633,0.101327063,0.104232633,0.101327063,0,0,0,0,6.883457167,72.74894635,72.99011853,742096600
9.16,0,0.104134285,0.104134285,0.101234598,0.104134285,0.101234598,0,0,0,0,6.880302516,72.7299015,72.97691101,742907600
9.17,0,0.104036157,0.104036157,0.101142336,0.104036157,0.101142336,0,0,0,0,6.877153168,72.7109,72.96373896,743718700
9.18,0,0.10393825,0.10393825,0.101050276,0.10393825,0.101050276,0,0,0,0,6.874010516,72.69188009,72.95055914,744529800
9.19,0,0.103840571,0.103840571,0.100958427,0.103840571,0.100958427,0,0,0,0,6.870873204,72.67287077,72.93739186,745340700
9.2,0,0.103743121,0.103743121,0.100866789,0.103743121,0.100866789,0,0,0,0,6.867741311,72.65386325,72.92423095,746151800
