Mach,CD Power-Off
7.2,0.17451765
7.21,0.174376185
7.22,0.174235105
7.23,0.174094419
7.24,0.173954123
7.25,0.173814226
7.26,0.173674708
7.27,0.173535576
7.28,0.17339684
7.29,0.173258477
7.3,0.173120497
7.31,0.172982897
7.32,0.172845678
7.33,0.172708847
7.34,0.172572382
7.35,0.172436292
7.36,0.172300577
7.37,0.172165235
7.38,0.172030263
7.39,0.171895661
7.4,0.171761418
7.41,0.171627554
7.42,0.171494052
7.43,0.171360917
7.44,0.171228144
7.45,0.171095724
7.46,0.170963673
7.47,0.170831973
7.48,0.170700629
7.49,0.170569652
7.5,0.170439011
7.51,0.170308733
7.52,0.170178809
7.53,0.170049235
7.54,0.169920012
7.55,0.169791137
7.56,0.1696626
7.57,0.169534419
7.58,0.169406574
7.59,0.169279072
7.6,0.169151914
7.61,0.169025096
7.62,0.168898618
7.63,0.16877248
7.64,0.168646668
7.65,0.168521204
7.66,0.168396065
7.67,0.168271259
7.68,0.168146788
7.69,0.168022647
7.7,0.167898837
7.71,0.167775346
7.72,0.167652184
7.73,0.167529348
7.74,0.167406849
7.75,0.167284654
7.76,0.167162791
7.77,0.167041253
7.78,0.166920024
7.79,0.166799117
7.8,0.166678528
7.81,0.166558257
7.82,0.166438293
7.83,0.166318654
7.84,0.166199319
7.85,0.1660803
7.86,0.165961591
7.87,0.165843194
7.88,0.165725097
7.89,0.16560731
7.9,0.165489829
7.91,0.165372657
7.92,0.165255779
7.93,0.165139217
7.94,0.165022946
7.95,0.164906981
7.96,0.164791307
7.97,0.164675942
7.98,0.164560867
7.99,0.164446092
8,0.164331613
8.01,0.16421742
8.02,0.164103533
8.03,0.163989922
8.04,0.163876612
8.05,0.163763595
8.06,0.163650859
8.07,0.163538415
8.08,0.163426258
8.09,0.163314381
8.1,0.163202791
8.11,0.163091487
8.12,0.162980468
8.13,0.162869725
8.14,0.162759264
8.15,0.162649086
8.16,0.162539191
8.17,0.162429565
8.18,0.162320217
8.19,0.162211151
8.2,0.16210235
8.21,0.161993828
8.22,0.16188558
8.23,0.161777608
8.24,0.161669891
8.25,0.161562455
8.26,0.161455292
8.27,0.16134839
8.28,0.161241758
8.29,0.161135397
8.3,0.161029292
8.31,0.160923467
8.32,0.160817889
8.33,0.160712585
8.34,0.160607527
8.35,0.160502742
8.36,0.160398222
8.37,0.160293953
8.38,0.160189946
8.39,0.160086189
8.4,0.159982691
8.41,0.159879454
8.42,0.159776463
8.43,0.15967374
8.44,0.159571254
8.45,0.159469021
8.46,0.159367055
8.47,0.159265322
8.48,0.159163852
8.49,0.159062625
8.5,0.158961638
8.51,0.158860911
8.52,0.158760414
8.53,0.158660178
8.54,0.158560177
8.55,0.158460425
8.56,0.158360908
8.57,0.158261638
8.58,0.158162612
