Mach,CD Power-On
3.01,0.293074703
3.02,0.292497865
3.03,0.291923802
3.04,0.29135249
3.05,0.290783934
3.06,0.290218091
3.07,0.289654968
3.08,0.289094545
3.09,0.288536801
3.1,0.287981727
3.11,0.28742932
3.12,0.286879547
3.13,0.286332389
3.14,0.285787877
3.15,0.285245947
3.16,0.284706614
3.17,0.284169849
3.18,0.28363565
3.19,0.283103998
3.2,0.282574891
3.21,0.282048289
3.22,0.281524212
3.23,0.281002623
3.24,0.280483505
3.25,0.279966863
3.26,0.27945268
3.27,0.278940944
3.28,0.27843163
3.29,0.277924745
3.3,0.277420266
3.31,0.276918174
3.32,0.276418467
3.33,0.27592112
3.34,0.27542613
3.35,0.274933498
3.36,0.274443183
3.37,0.2739552
3.38,0.273469517
3.39,0.272986127
3.4,0.272505019
3.41,0.272026186
3.42,0.271549617
3.43,0.271075285
3.44,0.270603197
3.45,0.270133331
3.46,0.269665683
3.47,0.269200225
3.48,0.268736957
3.49,0.268275868
3.5,0.267816956
3.51,0.267360182
3.52,0.266905569
3.53,0.26645307
3.54,0.266002711
3.55,0.265554447
3.56,0.265108291
3.57,0.264664221
3.58,0.264222227
3.59,0.263782296
3.6,0.263344415
3.61,0.262908586
3.62,0.262474793
3.63,0.262043014
3.64,0.261613246
3.65,0.261185474
3.66,0.260759705
3.67,0.260335909
3.68,0.259914085
3.69,0.259494215
3.7,0.259076286
3.71,0.2586603
3.72,0.258246247
3.73,0.257834098
3.74,0.257423865
3.75,0.25701552
3.76,0.256609078
3.77,0.256204489
3.78,0.255801765
3.79,0.255400907
3.8,0.255001896
3.81,0.254604705
3.82,0.254209358
3.83,0.253815809
3.84,0.253424066
3.85,0.253034117
3.86,0.252617889
3.87,0.252203438
3.88,0.251790737
3.89,0.251379807
3.9,0.250970624
3.91,0.250563168
3.92,0.250157429
3.93,0.249753418
3.94,0.249351116
3.95,0.248950521
3.96,0.248551596
3.97,0.248154355
3.98,0.247758783
3.99,0.247364882
4,0.246972618
4.01,0.246612275
4.02,0.24625355
4.03,0.245896398
4.04,0.245540842
4.05,0.245186854
4.06,0.244834442
4.07,0.244483576
4.08,0.244134265
4.09,0.243786493
4.1,0.243440261
4.11,0.243095543
4.12,0.242752336
4.13,0.242410649
4.14,0.242070454
4.15,0.241731752
4.16,0.241394532
4.17,0.241058789
4.18,0.240724506
4.19,0.240391688
4.2,0.240060315
4.21,0.239730385
4.22,0.23940189
4.23,0.23907481
4.24,0.238749163
4.25,0.238424923
4.26,0.23810208
4.27,0.237780628
4.28,0.237460563
4.29,0.237141887
4.3,0.236826896
4.31,0.23651184
4.32,0.236198151
4.33,0.235885815
4.34,0.235574829
4.35,0.235265186
4.36,0.234956877
4.37,0.234649901
4.38,0.234344226
4.39,0.234046655
4.4,0.233765909
4.41,0.233486024
4.42,0.233206969
4.43,0.232928756
4.44,0.232651381
4.45,0.232374829
4.46,0.232099111
4.47,0.231824212
4.48,0.231550141
4.49,0.231276871
4.5,0.231004422
4.51,0.230732771
4.52,0.230461922
4.53,0.230191877
4.54,0.229922629
4.55,0.229654157
4.56,0.229386485
4.57,0.229119582
4.58,0.228853468
4.59,0.228588105
4.6,0.228323533
4.61,0.228059705
4.62,0.227796652
4.63,0.227534346
4.64,0.227272791
4.65,0.227011978
4.66,0.226751915
4.67,0.226492588
4.68,0.226233986
4.69,0.225976116
4.7,0.225718982
4.71,0.225462541
4.72,0.225206853
4.73,0.22495185
4.74,0.224697562
4.75,0.224443975
4.76,0.224191095
4.77,0.223938898
4.78,0.223687382
4.79,0.223436574
4.8,0.223186437
4.81,0.222936973
4.82,0.222688185
4.83,0.222440061
4.84,0.222192606
4.85,0.221945807
4.86,0.221699662
4.87,0.221454166
4.88,0.221209327
4.89,0.220965119
4.9,0.220721549
4.91,0.220478608
4.92,0.220236294
4.93,0.219994612
4.94,0.219753545
4.95,0.219513099
4.96,0.219273259
4.97,0.219034024
4.98,0.218795379
4.99,0.218557352
5,0.218319908
5.01,0.218083055
5.02,0.217846786
5.03,0.21761109
5.04,0.217375977
5.05,0.217141435
5.06,0.216907454
5.07,0.216674045
5.08,0.216441187
5.09,0.216208872
5.1,0.215977121
5.11,0.215745905
5.12,0.215515231
5.13,0.2152851
5.14,0.215055495
5.15,0.214826404
5.16,0.214597862
5.17,0.21436981
5.18,0.214142286
5.19,0.213915276
5.2,0.213688764
5.21,0.21346275
5.22,0.213237231
5.23,0.213012209
5.24,0.212787663
5.25,0.212563608
5.26,0.212340032
5.27,0.212116921
5.28,0.211894289
5.29,0.211672134
5.3,0.211450411
5.31,0.211229158
5.32,0.211007127
5.33,0.21078045
5.34,0.210554207
5.35,0.210328385
5.36,0.210103008
5.37,0.209878052
5.38,0.209653517
5.39,0.209429405
5.4,0.209205695
5.41,0.208982392
5.42,0.208759493
5.43,0.208537004
5.44,0.208314903
5.45,0.208093194
5.46,0.207871873
5.47,0.207650927
5.48,0.207430376
5.49,0.207210189
5.5,0.206990367
5.51,0.206770917
5.52,0.206551822
5.53,0.206333082
5.54,0.206114702
5.55,0.205896674
5.56,0.205678981
5.57,0.205461634
5.58,0.205244613
5.59,0.20502793
5.6,0.204811578
5.61,0.204595536
5.62,0.204379824
5.63,0.20416442
5.64,0.203949324
5.65,0.203734538
5.66,0.203520057
5.67,0.203305866
5.68,0.203091972
5.69,0.202878372
5.7,0.202665049
5.71,0.202452004
5.72,0.202239231
5.73,0.202026733
5.74,0.201814503
5.75,0.201602542
5.76,0.201390838
5.77,0.201179376
5.78,0.200968185
5.79,0.20075723
5.8,0.200546515
5.81,0.200336039
5.82,0.200125798
5.83,0.199915787
5.84,0.199705993
5.85,0.19949642
5.86,0.199287079
5.87,0.199077941
5.88,0.198869016
5.89,0.198660289
5.9,0.198451756
5.91,0.198243433
5.92,0.198035297
5.93,0.197827344
5.94,0.197619569
5.95,0.19741198
5.96,0.197204574
5.97,0.196997334
5.98,0.196790249
5.99,0.196583343
6,0.196376584
6.01,0.196179537
6.02,0.195993691
6.03,0.195808224
6.04,0.195623144
6.05,0.195438463
6.06,0.195254157
6.07,0.195070237
6.08,0.194886702
6.09,0.194703553
6.1,0.194520786
6.11,0.194338392
6.12,0.194156379
6.13,0.193974748
6.14,0.193793485
6.15,0.193612593
6.16,0.193432091
6.17,0.193251955
6.18,0.193072185
6.19,0.1928928
6.2,0.192713773
6.21,0.19253511
6.22,0.19235683
6.23,0.192178903
6.24,0.192001348
6.25,0.191824144
6.26,0.19164731
6.27,0.191470846
6.28,0.191294722
6.29,0.191118974
6.3,0.190943575
6.31,0.19076853
6.32,0.190593852
6.33,0.190419529
6.34,0.19024556
6.35,0.190071924
6.36,0.189898661
6.37,0.189725738
6.38,0.189553158
6.39,0.189380937
6.4,0.189209065
6.41,0.189037522
6.42,0.188866337
6.43,0.188695497
6.44,0.188524986
6.45,0.188354828
6.46,0.188185006
6.47,0.188015518
6.48,0.187846383
6.49,0.187677569
6.5,0.187509106
6.51,0.187340965
6.52,0.187173165
6.53,0.187005693
6.54,0.186838559
6.55,0.186671752
6.56,0.186505264
6.57,0.186339121
6.58,0.186173293
6.59,0.1860078
6.6,0.185842631
6.61,0.185677795
6.62,0.185513272
6.63,0.185349069
6.64,0.185185188
6.65,0.185021637
6.66,0.184858386
6.67,0.184695462
6.68,0.184532867
6.69,0.184370578
6.7,0.184208605
6.71,0.184046949
6.72,0.183885608
6.73,0.183724571
6.74,0.183563857
6.75,0.183403445
6.76,0.183243336
6.77,0.183083549
6.78,0.182924061
6.79,0.182764884
6.8,0.182606005
6.81,0.182447444
6.82,0.182289182
6.83,0.182131216
6.84,0.181973556
6.85,0.181816201
6.86,0.181659132
6.87,0.181502366
6.88,0.181345905
6.89,0.181189735
6.9,0.181033868
6.91,0.18087829
6.92,0.180723004
6.93,0.180568018
6.94,0.180413321
6.95,0.180258914
6.96,0.180104795
6.97,0.179950972
6.98,0.179797435
6.99,0.179644177
7,0.1794959
7.01,0.179357622
7.02,0.1792197
7.03,0.179082131
7.04,0.178944928
7.05,0.178808067
7.06,0.178671567
7.07,0.178535418
7.08,0.178399608
7.09,0.178264156
7.1,0.17812905
7.11,0.17799429
7.12,0.177859865
7.13,0.177725792
7.14,0.177592072
7.15,0.177458682
7.16,0.177325632
7.17,0.177194167
7.18,0.17706369
7.19,0.176933547
7.2,0.17680374
7.21,0.176674276
7.22,0.176545137
7.23,0.176416329
7.24,0.17628785
7.25,0.176159711
7.26,0.176031891
7.27,0.175904397
7.28,0.17577724
7.29,0.175650398
7.3,0.17552388
7.31,0.175397683
7.32,0.175271811
7.33,0.175146267
7.34,0.175021033
7.35,0.174896119
7.36,0.174771522
7.37,0.174647241
7.38,0.174523275
7.39,0.174399622
7.4,0.174276276
7.41,0.17415325
7.42,0.174030534
7.43,0.17390813
7.44,0.173786032
7.45,0.173664236
7.46,0.173542754
7.47,0.173421571
7.48,0.173300691
7.49,0.173180124
7.5,0.173059842
7.51,0.172934289
7.52,0.172809066
7.53,0.172684167
7.54,0.172559596
7.55,0.172435348
7.56,0.172311414
7.57,0.172187813
7.58,0.172064523
7.59,0.171941552
7.6,0.171818903
7.61,0.171696569
7.62,0.171574554
7.63,0.171452854
7.64,0.171331458
7.65,0.171210385
7.66,0.171089618
7.67,0.170969158
7.68,0.170849012
7.69,0.170729173
7.7,0.170609643
7.71,0.170490409
7.72,0.170371484
7.73,0.170252861
7.74,0.170134554
7.75,0.170016529
7.76,0.169898816
7.77,0.169781405
7.78,0.169664281
7.79,0.169547459
7.8,0.169430934
7.81,0.169314706
7.82,0.169198764
7.83,0.169083126
7.84,0.168967772
7.85,0.168852713
7.86,0.168737943
7.87,0.168623466
7.88,0.168509268
7.89,0.16839536
7.9,0.168281739
7.91,0.168168406
7.92,0.168055347
7.93,0.167942583
7.94,0.167830094
7.95,0.16771789
7.96,0.167605957
7.97,0.167494315
7.98,0.167382942
7.99,0.167271852
8,0.167161038
8.01,0.167050492
8.02,0.166940233
8.03,0.166830231
8.04,0.16672051
8.05,0.166611066
8.06,0.166501885
8.07,0.166392975
8.08,0.166284336
8.09,0.166175959
8.1,0.166067851
8.11,0.165960011
8.12,0.165852437
8.13,0.165745122
8.14,0.165638073
8.15,0.165531287
8.16,0.165424769
8.17,0.165318501
8.18,0.165212495
8.19,0.165106753
8.2,0.165001259
8.21,0.164896028
8.22,0.164791053
8.23,0.164686339
8.24,0.164581862
8.25,0.164477649
8.26,0.164373694
8.27,0.164269982
8.28,0.164166526
8.29,0.164063322
8.3,0.16396036
8.31,0.163857661
8.32,0.163755193
8.33,0.163652984
8.34,0.163551003
8.35,0.163449281
8.36,0.163347809
8.37,0.163246571
8.38,0.163145581
8.39,0.163044825
8.4,0.162944312
8.41,0.162844046
8.42,0.162744009
8.43,0.162644226
8.44,0.162544665
8.45,0.162445342
8.46,0.162346271
8.47,0.162247419
8.48,0.162148815
8.49,0.162050439
8.5,0.161952289
8.51,0.161854384
8.52,0.161756694
8.53,0.161659251
8.54,0.16156203
8.55,0.161465042
8.56,0.161368276
8.57,0.161271744
8.58,0.16117544
8.59,0.161079357
8.6,0.160983504
8.61,0.160887879
8.62,0.160792473
8.63,0.160697292
8.64,0.160602329
8.65,0.160507594
8.66,0.160413069
8.67,0.160318781
8.68,0.160224697
8.69,0.160130846
8.7,0.160037207
8.71,0.15994378
8.72,0.159850584
8.73,0.159757598
8.74,0.159664822
8.75,0.159572265
8.76,0.159479914
8.77,0.159387781
8.78,0.159295869
8.79,0.159204159
8.8,0.159112666
8.81,0.159021387
8.82,0.158930314
8.83,0.158839452
8.84,0.158748796
8.85,0.15865835
8.86,0.158568106
8.87,0.158478073
8.88,0.15838824
8.89,0.158298617
8.9,0.158209204
8.91,0.158119988
8.92,0.15803098
8.93,0.157942169
8.94,0.157853565
8.95,0.157765167
8.96,0.157676964
8.97,0.157588956
8.98,0.157501151
8.99,0.15741355
9,0.157326143
9.01,0.157238925
9.02,0.157151922
9.03,0.1570651
9.04,0.156978485
9.05,0.156892062
9.06,0.156805827
9.07,0.156719792
9.08,0.156633946
9.09,0.156548293
9.1,0.15646284
9.11,0.156377573
9.12,0.156292502
9.13,0.156207614
9.14,0.156122911
9.15,0.156038405
9.16,0.155954089
9.17,0.155869956
9.18,0.155786016
9.19,0.155702258
9.2,0.15561869
9.21,0.155535303
9.22,0.155452104
9.23,0.155369086
9.24,0.155286258
9.25,0.155203606
9.26,0.155121143
9.27,0.155038856
9.28,0.154956757
9.29,0.154874832
9.3,0.154793094
9.31,0.15471153
9.32,0.154630152
9.33,0.154548947
9.34,0.154467925
9.35,0.154387074
9.36,0.154306408
9.37,0.154225912
9.38,0.154145599
9.39,0.154065454
9.4,0.153985483
9.41,0.15390569
9.42,0.153826074
9.43,0.153746627
9.44,0.15366736
9.45,0.153588259
9.46,0.153509326
9.47,0.15343057
9.48,0.153351989
9.49,0.153273573
9.5,0.153195322
9.51,0.153116456
9.52,0.153036763
9.53,0.152957244
9.54,0.152877897
9.55,0.152798733
9.56,0.152719741
9.57,0.152640932
9.58,0.152562291
9.59,0.152483823
9.6,0.152405533
9.61,0.152327415
9.62,0.152249465
9.63,0.152171693
9.64,0.152094098
9.65,0.152016674
9.66,0.151939416
9.67,0.151862323
9.68,0.151785408
9.69,0.151708658
9.7,0.151632074
9.71,0.151555663
9.72,0.151479419
9.73,0.151403338
9.74,0.15132743
9.75,0.151251685
9.76,0.151176103
9.77,0.151100693
9.78,0.151025445
9.79,0.150950357
9.8,0.150875439
9.81,0.150800674
9.82,0.150726079
9.83,0.15065164
9.84,0.150577372
9.85,0.150503262
9.86,0.150429311
9.87,0.150355518
9.88,0.150281891
9.89,0.15020841
9.9,0.150135098
9.91,0.150061941
9.92,0.149988948
9.93,0.1499161
9.94,0.149843419
9.95,0.149770891
9.96,0.149698515
9.97,0.149626304
9.98,0.149554236
9.99,0.14948233
10,0.149410577
10.01,0.149394214
10.02,0.149374727
10.03,0.149355292
10.04,0.149335892
10.05,0.149316542
10.06,0.149297237
10.07,0.149277971
10.08,0.14925875
10.09,0.149239571
10.1,0.149220443
10.11,0.149201348
10.12,0.149182303
10.13,0.149163291
10.14,0.149144332
10.15,0.149125412
10.16,0.149106535
10.17,0.149087698
10.18,0.149068915
10.19,0.14905016
10.2,0.14903146
10.21,0.149012788
10.22,0.148994168
10.23,0.148975579
10.24,0.14895704
10.25,0.148938532
10.26,0.148920075
10.27,0.148901657
10.28,0.148883282
10.29,0.148864946
10.3,0.148846649
10.31,0.148828393
10.32,0.148810178
10.33,0.148792001
10.34,0.148773866
10.35,0.148755771
10.36,0.148737712
10.37,0.148719696
10.38,0.148701719
10.39,0.148683781
10.4,0.148665892
10.41,0.148648031
10.42,0.148630212
10.43,0.148612432
10.44,0.148594689
10.45,0.148576986
10.46,0.148559322
10.47,0.148541695
10.48,0.148524098
10.49,0.148506551
10.5,0.148489041
10.51,0.148471569
10.52,0.148454135
10.53,0.14843673
10.54,0.148419374
10.55,0.148402055
10.56,0.148384765
10.57,0.148367522
10.58,0.148350307
10.59,0.148333129
10.6,0.14831599
10.61,0.148298888
10.62,0.148281824
10.63,0.148264796
10.64,0.148247808
10.65,0.148230855
10.66,0.14821393
10.67,0.148197052
10.68,0.148180202
10.69,0.148163388
10.7,0.14814662
10.71,0.14812988
10.72,0.148113178
10.73,0.148096501
10.74,0.148079869
10.75,0.148063276
10.76,0.14804671
10.77,0.148030178
10.78,0.148013684
10.79,0.147997226
10.8,0.147980804
10.81,0.147964408
10.82,0.147948057
10.83,0.147931733
10.84,0.147915444
10.85,0.147899192
10.86,0.147882976
10.87,0.147866794
10.88,0.14785064
10.89,0.147834528
10.9,0.147818445
10.91,0.147802396
10.92,0.147786371
10.93,0.147770393
10.94,0.14775444
10.95,0.14773852
10.96,0.147722637
10.97,0.147706789
10.98,0.147690974
10.99,0.147675185
11,0.147659431
11.01,0.147643711
11.02,0.147628016
11.03,0.147612357
11.04,0.147596741
11.05,0.147581149
11.06,0.147565581
11.07,0.147550059
11.08,0.147534558
11.09,0.147519094
11.1,0.147503665
11.11,0.147488258
11.12,0.147472894
11.13,0.147457556
11.14,0.147442252
11.15,0.147426969
11.16,0.147411722
11.17,0.147396509
11.18,0.147381327
11.19,0.14736618
11.2,0.147351056
11.21,0.147335966
11.22,0.147320899
11.23,0.147305865
11.24,0.147290865
11.25,0.147275897
11.26,0.147260951
11.27,0.14724605
11.28,0.147231162
11.29,0.147216315
11.3,0.147201493
11.31,0.147186712
11.32,0.147171945
11.33,0.147157219
11.34,0.147142517
11.35,0.147127836
11.36,0.147113199
11.37,0.147098584
11.38,0.147083999
11.39,0.147069438
11.4,0.14705491
11.41,0.147040413
11.42,0.147025949
11.43,0.147011506
11.44,0.146997086
11.45,0.146982707
11.46,0.146968351
11.47,0.146956847
11.48,0.146945857
11.49,0.146934899
11.5,0.146923973
11.51,0.146913068
11.52,0.146902194
11.53,0.146891353
11.54,0.146880541
11.55,0.146869742
11.56,0.146858982
11.57,0.146848247
11.58,0.146837541
11.59,0.146826866
11.6,0.146816211
11.61,0.146805589
11.62,0.146794987
11.63,0.146784416
11.64,0.146773876
11.65,0.146763347
11.66,0.146752858
11.67,0.1467424
11.68,0.146731962
11.69,0.146721545
11.7,0.146711169
11.71,0.146700803
11.72,0.146690476
11.73,0.146680172
11.74,0.146669896
11.75,0.146659641
11.76,0.146649416
11.77,0.146639212
11.78,0.146629037
11.79,0.146618893
11.8,0.146608768
11.81,0.146598673
11.82,0.1465886
11.83,0.146578555
11.84,0.146568539
11.85,0.146558543
11.86,0.146548567
11.87,0.146538621
11.88,0.146528704
11.89,0.146518806
11.9,0.146508938
11.91,0.146499091
11.92,0.146489271
11.93,0.146479481
11.94,0.146469711
11.95,0.14645997
11.96,0.146450247
11.97,0.146440554
11.98,0.146430881
11.99,0.146421236
12,0.14641161
12.01,0.146402012
12.02,0.146392443
12.03,0.146382896
12.04,0.146373363
12.05,0.146363862
12.06,0.146354389
12.07,0.146344934
12.08,0.146335498
12.09,0.1463261
12.1,0.146316711
12.11,0.146307361
12.12,0.146298018
12.13,0.146288705
12.14,0.146279418
12.15,0.146270162
12.16,0.146260912
12.17,0.146251701
12.18,0.146242508
12.19,0.146233335
12.2,0.146224187
12.21,0.146215059
12.22,0.146205957
12.23,0.146196875
12.24,0.146187819
12.25,0.146178782
12.26,0.146169773
12.27,0.146160791
12.28,0.146151816
12.29,0.14614287
12.3,0.14613395
12.31,0.146125048
12.32,0.146116175
12.33,0.146107319
12.34,0.14609849
12.35,0.146089689
12.36,0.146080894
12.37,0.146072128
12.38,0.146063387
12.39,0.146054664
12.4,0.14604597
12.41,0.14603729
12.42,0.14602863
12.43,0.146019995
12.44,0.146011387
12.45,0.146002796
12.46,0.145994223
12.47,0.145985676
12.48,0.145977146
12.49,0.145968634
12.5,0.145960157
12.51,0.145951688
12.52,0.145943245
12.53,0.145934829
12.54,0.145926429
12.55,0.145918055
12.56,0.145909688
12.57,0.145901359
12.58,0.145893035
12.59,0.145884747
12.6,0.145876466
12.61,0.145868211
12.62,0.145859982
12.63,0.14585177
12.64,0.145843573
12.65,0.145835404
12.66,0.14582726
12.67,0.145819121
12.68,0.145811009
12.69,0.145802923
12.7,0.145794844
12.71,0.1457868
12.72,0.145778771
12.73,0.145770758
12.74,0.145762772
12.75,0.145754801
12.76,0.145746845
12.77,0.145738916
12.78,0.145731013
12.79,0.145723114
12.8,0.145715251
12.81,0.145707394
12.82,0.145699563
12.83,0.145691747
12.84,0.145683956
12.85,0.14567618
12.86,0.14566843
12.87,0.145660696
12.88,0.145652976
12.89,0.145645282
12.9,0.145637612
12.91,0.14562995
12.92,0.145622311
12.93,0.145614687
12.94,0.145607088
12.95,0.145599505
12.96,0.145591936
12.97,0.145584392
12.98,0.145576873
12.99,0.14556937
13,0.14556188
13.01,0.145554406
13.02,0.145546956
13.03,0.145539522
13.04,0.145532112
13.05,0.145524717
13.06,0.145517336
13.07,0.14550998
13.08,0.145502639
13.09,0.145495321
13.1,0.145488019
13.11,0.14548073
13.12,0.145473457
13.13,0.145466208
13.14,0.145458972
13.15,0.145451763
13.16,0.145444567
13.17,0.145437395
13.18,0.145430237
13.19,0.145423093
13.2,0.145415964
13.21,0.145408858
13.22,0.145401768
13.23,0.145394701
13.24,0.145387648
13.25,0.145380608
13.26,0.145373594
13.27,0.145366592
13.28,0.145359605
13.29,0.145352642
13.3,0.145345693
13.31,0.145338768
13.32,0.145331845
13.33,0.145324947
13.34,0.145318062
13.35,0.145311202
13.36,0.145304365
13.37,0.145297531
13.38,0.145290721
13.39,0.145283925
13.4,0.145277142
13.41,0.145270384
13.42,0.145263638
13.43,0.145256915
13.44,0.145250207
13.45,0.145243511
13.46,0.145236839
13.47,0.145230169
13.48,0.145223524
13.49,0.145216902
13.5,0.145210293
13.51,0.145203697
13.52,0.145197114
13.53,0.145190555
13.54,0.145184008
13.55,0.145177475
13.56,0.145170964
13.57,0.145164467
13.58,0.145157993
13.59,0.14515152
13.6,0.145145073
13.61,0.145138647
13.62,0.145132225
13.63,0.145125825
13.64,0.145119448
13.65,0.145113074
13.66,0.145106721
13.67,0.145100383
13.68,0.145094066
13.69,0.145087763
13.7,0.145081472
13.71,0.145075194
13.72,0.145068939
13.73,0.145062696
13.74,0.145056465
13.75,0.145050257
13.76,0.145044061
13.77,0.145037878
13.78,0.145031719
13.79,0.14502556
13.8,0.145019434
13.81,0.14501331
13.82,0.14500721
13.83,0.145001121
13.84,0.144995044
13.85,0.144988989
13.86,0.144982947
13.87,0.144976916
13.88,0.1449709
13.89,0.144964903
13.9,0.14495892
13.91,0.144952957
13.92,0.144946998
13.93,0.14494106
13.94,0.144935145
13.95,0.144929232
13.96,0.144923329
13.97,0.14491746
13.98,0.144911592
13.99,0.144905746
14,0.144899912
14.01,0.14489409
14.02,0.144888279
14.03,0.14488249
14.04,0.144876713
14.05,0.144870947
14.06,0.144865204
14.07,0.144859471
14.08,0.144853751
14.09,0.144848042
14.1,0.144842355
14.11,0.14483668
14.12,0.144831015
14.13,0.144825372
14.14,0.144819731
14.15,0.144814111
14.16,0.144808503
14.17,0.144802916
14.18,0.144797341
14.19,0.144791777
14.2,0.144786224
14.21,0.144780682
14.22,0.144775161
14.23,0.144769653
14.24,0.144764165
14.25,0.144758688
14.26,0.144753214
14.27,0.144747768
14.28,0.144742326
14.29,0.144736904
14.3,0.144731483
14.31,0.144726093
14.32,0.144720705
14.33,0.144714622
14.34,0.144706314
14.35,0.144698018
14.36,0.144689734
14.37,0.14468147
14.38,0.144673217
14.39,0.144664977
14.4,0.144656747
14.41,0.144648539
14.42,0.144640343
14.43,0.144632157
14.44,0.144623983
14.45,0.14461583
14.46,0.144607688
14.47,0.144599557
14.48,0.144591438
14.49,0.14458334
14.5,0.144575252
14.51,0.144567176
14.52,0.144559111
14.53,0.144551067
14.54,0.144543033
14.55,0.144535011
14.56,0.144527
14.57,0.144519
14.58,0.144511022
14.59,0.144503053
14.6,0.144495095
14.61,0.144487159
14.62,0.144479223
14.63,0.144471308
14.64,0.144463404
14.65,0.144455521
14.66,0.144447638
14.67,0.144439776
14.68,0.144431925
14.69,0.144424085
14.7,0.144416265
14.71,0.144408455
14.72,0.144400658
14.73,0.144392869
14.74,0.144385093
14.75,0.144377336
14.76,0.14436959
14.77,0.144361854
14.78,0.144354129
14.79,0.144346414
14.8,0.14433872
14.81,0.144331037
14.82,0.144323363
14.83,0.14431571
14.84,0.144308058
14.85,0.144300426
14.86,0.144292804
14.87,0.144285193
14.88,0.144277602
14.89,0.14427001
14.9,0.14426244
14.91,0.14425488
14.92,0.14424734
14.93,0.1442398
14.94,0.144232281
14.95,0.14422477
14.96,0.144217271
14.97,0.144209782
14.98,0.144202312
14.99,0.144194853
15,0.144187394
15.01,0.144179965
15.02,0.144172536
15.03,0.144165127
15.04,0.144157718
15.05,0.144150338
15.06,0.14414296
15.07,0.144135591
15.08,0.144128241
15.09,0.144120901
15.1,0.144113572
15.11,0.144106253
15.12,0.144098942
15.13,0.144091652
15.14,0.144084373
15.15,0.144077102
15.16,0.144069842
15.17,0.14406259
15.18,0.144055358
15.19,0.144048137
15.2,0.144040926
15.21,0.144033723
15.22,0.14402653
15.23,0.144019358
15.24,0.144012185
15.25,0.144005041
15.26,0.143997897
15.27,0.143990761
15.28,0.143983647
15.29,0.143976531
15.3,0.143969435
15.31,0.143962349
15.32,0.143955281
15.33,0.143948214
15.34,0.143941165
15.35,0.143934126
15.36,0.143927097
15.37,0.143920077
15.38,0.143913076
15.39,0.143906075
15.4,0.143899093
15.41,0.143892121
15.42,0.143885156
15.43,0.143878202
15.44,0.143871268
15.45,0.143864332
15.46,0.143857416
15.47,0.143850508
15.48,0.14384362
15.49,0.143836731
15.5,0.143829861
15.51,0.143823001
15.52,0.143816138
15.53,0.143809307
15.54,0.143802474
15.55,0.143795659
15.56,0.143788844
15.57,0.143782048
15.58,0.14377526
15.59,0.143768482
15.6,0.143761723
15.61,0.143754962
15.62,0.143748221
15.63,0.143741479
15.64,0.143734765
15.65,0.143728051
15.66,0.143721345
15.67,0.143714657
15.68,0.14370798
15.69,0.143701311
15.7,0.143694651
15.71,0.143687999
15.72,0.143681356
15.73,0.143674732
15.74,0.143668116
15.75,0.14366151
15.76,0.143654912
15.77,0.143648323
15.78,0.143641753
15.79,0.143635181
15.8,0.143628628
15.81,0.143622083
15.82,0.143615548
15.83,0.14360902
15.84,0.14360251
15.85,0.143596001
15.86,0.14358951
15.87,0.143583027
15.88,0.143576552
15.89,0.143570086
15.9,0.143563639
15.91,0.14355719
15.92,0.14355076
15.93,0.143544337
15.94,0.143537923
15.95,0.143531519
15.96,0.143525121
15.97,0.143518743
15.98,0.143512373
15.99,0.143506002
16,0.143499648
16.01,0.143493314
16.02,0.143486977
16.03,0.143480649
16.04,0.143474338
16.05,0.143468026
16.06,0.143461732
16.07,0.143455448
16.08,0.143449171
16.09,0.143442912
16.1,0.143436652
16.11,0.143430408
16.12,0.143424175
16.13,0.143417949
16.14,0.14341173
16.15,0.143405519
16.16,0.143399328
16.17,0.143393134
16.18,0.143386958
16.19,0.143380791
16.2,0.143374631
16.21,0.143368481
16.22,0.143362337
16.23,0.143356211
16.24,0.143350084
16.25,0.143343974
16.26,0.143337873
16.27,0.143331779
16.28,0.143325693
16.29,0.143319616
16.3,0.143313557
16.31,0.143307504
16.32,0.143301451
16.33,0.143295415
16.34,0.143289386
16.35,0.143283365
16.36,0.143277363
16.37,0.143271358
16.38,0.143265371
16.39,0.143259392
16.4,0.143253411
16.41,0.143247457
16.42,0.143241501
16.43,0.143235553
16.44,0.143229613
16.45,0.143223689
16.46,0.143217774
16.47,0.143211857
16.48,0.143205957
16.49,0.143200075
16.5,0.143194191
16.51,0.143188314
16.52,0.143182455
16.53,0.143176593
16.54,0.143170748
16.55,0.143164913
16.56,0.143159084
16.57,0.143153272
16.58,0.143147458
16.59,0.143141652
16.6,0.143135864
16.61,0.143130081
16.62,0.143124308
16.63,0.143118542
16.64,0.143112783
16.65,0.143107031
16.66,0.143101288
16.67,0.14309556
16.68,0.143089832
16.69,0.14308412
16.7,0.143078415
16.71,0.143072718
16.72,0.143067029
16.73,0.143061357
16.74,0.143055682
16.75,0.143050023
16.76,0.143044363
16.77,0.14303872
16.78,0.143033085
16.79,0.143027455
16.8,0.143021834
16.81,0.14301623
16.82,0.143010624
16.83,0.143005034
16.84,0.142999451
16.85,0.142993866
16.86,0.142988298
16.87,0.142982737
16.88,0.142977194
16.89,0.142971647
16.9,0.142966107
16.91,0.142960585
16.92,0.142955059
16.93,0.142949552
16.94,0.14294405
16.95,0.142938556
16.96,0.14293307
16.97,0.1429276
16.98,0.142922127
16.99,0.142916671
17,0.142911213
17.01,0.142905771
