Mach,CD Power-Off
2.1,0.476487375606212
2.11,0.476223907173269
2.12,0.475972154348787
2.13,0.47573208668393
2.14,0.47550366674741
2.15,0.475286866648199
2.16,0.474407664593434
2.17,0.473434331437369
2.18,0.472467726652506
2.19,0.471507731015843
2.2,0.470554242818117
2.21,0.469607151903338
2.22,0.468666369163636
2.23,0.467731797504354
2.24,0.466803340978571
2.25,0.465880892653205
2.26,0.464964387904748
2.27,0.464053706480634
2.28,0.46314880307333
2.29,0.462249555427871
2.3,0.46135591075707
2.31,0.460467776352982
2.32,0.459585076348769
2.33,0.458707724265448
2.34,0.457835665759168
2.35,0.456968810886232
2.36,0.456107110646606
2.37,0.455250480421099
2.38,0.454398840029836
2.39,0.453552148828615
2.4,0.452710336777382
2.41,0.451873333725716
2.42,0.451041101732949
2.43,0.450213530368134
2.44,0.449390623883879
2.45,0.448572281751744
2.46,0.447758449962194
2.47,0.446949100444977
2.48,0.446144153774123
2.49,0.445343568618814
2.5,0.44454730457484
2.51,0.443755290143101
2.52,0.442967509319611
2.53,0.442183871737291
2.54,0.441404360958729
2.55,0.440628923349595
2.56,0.439857518780062
2.57,0.439090085310419
2.58,0.438326611788243
2.59,0.437567030182237
2.6,0.436811308424595
2.61,0.436059402092935
2.62,0.43531128050557
2.63,0.43456690823873
2.64,0.433826238120932
2.65,0.433089233732064
2.66,0.432355861439416
2.67,0.431626095741993
2.68,0.4308998843016
2.69,0.430177210388038
2.7,0.429458032800689
2.71,0.428742310374786
2.72,0.428030020486848
2.73,0.427321152859283
2.74,0.426615631731297
2.75,0.425913459783422
2.76,0.425214598542107
2.77,0.424519019706264
2.78,0.423826698830448
2.79,0.423137610722679
2.8,0.422451715992061
2.81,0.421768995971978
2.82,0.421089424312962
2.83,0.420412962719748
2.84,0.4197396055111
2.85,0.419069327750994
2.86,0.418402091708701
2.87,0.417737878975155
2.88,0.417076655181421
2.89,0.416418428042847
2.9,0.415763139633849
2.91,0.415110788695169
2.92,0.414461345612844
2.93,0.413814799679052
2.94,0.413171119877309
2.95,0.412530285646571
2.96,0.411892280440425
2.97,0.411257074794081
2.98,0.410624652585826
2.99,0.409995004274635
3.0,0.409368104099149
3.01,0.408793678706575
3.02,0.408221248133872
3.03,0.407650790496629
3.04,0.407082303291754
3.05,0.406515783808551
3.06,0.405951195795812
3.07,0.405388551477056
3.08,0.404827835385119
3.09,0.404269035975393
3.1,0.403712139458394
3.11,0.403157155123947
3.12,0.402604050803135
3.13,0.402052813588761
3.14,0.401503473635478
3.15,0.400955984344389
3.16,0.400410352172607
3.17,0.399866561095088
3.18,0.399324616925867
3.19,0.398784496179982
3.2,0.398246205387507
3.21,0.397709717945768
3.22,0.397175045839842
3.23,0.39664215879913
3.24,0.396111057103346
3.25,0.395581735945194
3.26,0.395054195595444
3.27,0.394528424475866
3.28,0.394004397373208
3.29,0.39348213503172
3.3,0.392961614090552
3.31,0.392442823845833
3.32,0.39192576148069
3.33,0.391410413987516
3.34,0.390896783508621
3.35,0.390384874369598
3.36,0.3898746454563
3.37,0.389366124365665
3.38,0.388859281257655
3.39,0.388354111437659
3.4,0.387850615023764
3.41,0.387348789595489
3.42,0.386848621703225
3.43,0.386350101396736
3.44,0.385853227295429
3.45,0.3853579913547
3.46,0.384864391634377
3.47,0.384372407608539
3.48,0.383882040315891
3.49,0.383393287390585
3.5,0.382906148632
3.51,0.38242059816423
3.52,0.381936649229069
3.53,0.38145427362321
3.54,0.380973492260254
3.55,0.380494272605317
3.56,0.380016624397778
3.57,0.379540541629081
3.58,0.379066006285472
3.59,0.37859302233199
3.6,0.378121569386383
3.61,0.377651667098787
3.62,0.377183288267383
3.63,0.376716433524094
3.64,0.376251092465157
3.65,0.375787257833659
3.66,0.375324941363996
3.67,0.374864121393024
3.68,0.374404790606962
3.69,0.373946950645048
3.7,0.373490576439583
3.71,0.373035686243982
3.72,0.372582271602179
3.73,0.372130311792712
3.74,0.371679813903093
3.75,0.371230758197995
3.76,0.37078316179395
3.77,0.370336986094199
3.78,0.369892247883816
3.79,0.369448942220299
3.8,0.369007060115631
3.81,0.368566574325195
3.82,0.368127523491577
3.83,0.36768985720666
3.84,0.36725358849638
3.85,0.366818708867258
3.86,0.366385224873714
3.87,0.365953120181306
3.88,0.365522374526841
3.89,0.36509301383197
3.9,0.36466501683117
3.91,0.364238359002179
3.92,0.363813050367855
3.93,0.363389094072803
3.94,0.362966476895193
3.95,0.362545199707797
3.96,0.362125236966413
3.97,0.361706594917322
3.98,0.361289272548678
3.99,0.360873266050627
4.0,0.360458548922542
4.01,0.360075392761148
4.02,0.359693512786489
4.03,0.359312874743171
4.04,0.358933496983682
4.05,0.358555355535453
4.06,0.358178466104768
4.07,0.35780279468033
4.08,0.357428363219266
4.09,0.357055152234093
4.1,0.356683170517614
4.11,0.356312386241387
4.12,0.355942814425417
4.13,0.355574453814163
4.14,0.355207285651441
4.15,0.354841313219865
4.16,0.354476528527738
4.17,0.354112930105784
4.18,0.353750503824829
4.19,0.353389255241046
4.2,0.35302917151643
4.21,0.352670249794532
4.22,0.35231248605836
4.23,0.35195586627297
4.24,0.351600407528051
4.25,0.351246087305902
4.26,0.350892899548949
4.27,0.350540840570669
4.28,0.350189908534654
4.29,0.349840109303273
4.3,0.349491408722615
4.31,0.349143831115663
4.32,0.348797357602856
4.33,0.348451979833638
4.34,0.348107697725733
4.35,0.347764505212092
4.36,0.347422396925161
4.37,0.347081373836882
4.38,0.346741407594467
4.39,0.346402526520878
4.4,0.34606470601162
4.41,0.345727954641163
4.42,0.345392245199504
4.43,0.345057584504738
4.44,0.344723969634714
4.45,0.344391386218621
4.46,0.344059840755628
4.47,0.343729319122881
4.48,0.343399828054602
4.49,0.34307134289058
4.5,0.342743878075986
4.51,0.342417411698494
4.52,0.34209194908224
4.53,0.341767485994652
4.54,0.341444020035009
4.55,0.341121525793862
4.56,0.340800028576862
4.57,0.340479495036019
4.58,0.340159941996608
4.59,0.339841334752026
4.6,0.339523710095486
4.61,0.339207022170681
4.62,0.338891297580075
4.63,0.3385765117744
4.64,0.338262662627812
4.65,0.337949744271001
4.66,0.337637762127845
4.67,0.337326703898315
4.68,0.337016553971769
4.69,0.336707319895298
4.7,0.336399005917173
4.71,0.336091567420123
4.72,0.335785062063874
4.73,0.335479424073545
4.74,0.335174681185472
4.75,0.334870817507831
4.76,0.33456783830592
4.77,0.334265721370327
4.78,0.333964461947402
4.79,0.333664085363049
4.8,0.333364556936802
4.81,0.333065873124344
4.82,0.332768039232946
4.83,0.332471042848696
4.84,0.33217488698252
4.85,0.331879559209174
4.86,0.331585054813269
4.87,0.331291369074121
4.88,0.33099850955062
4.89,0.33070644807115
4.9,0.330415194501833
4.91,0.330124734083603
4.92,0.32983506864537
4.93,0.329546198015877
4.94,0.329258107430787
4.95,0.328970802148495
4.96,0.328684266258912
4.97,0.328398496163267
4.98,0.328113479331801
4.99,0.32782923876063
5.0,0.327545743075181
5.01,0.327262996352821
5.02,0.326980993810005
5.03,0.326699721854735
5.04,0.326419187881818
5.05,0.326139383780684
5.06,0.325860298196304
