Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
6.44,0,0.129449069,0.129449069,0.123141093,0.129449069,0.123141093,0,0,0,0,7.054955073,78.21928936,77.49378483,522306300
6.45,0,0.129262801,0.129262801,0.122979787,0.129262801,0.122979787,0,0,0,0,7.059996446,78.19878628,77.46997307,523117300
6.46,0,0.129076968,0.129076968,0.122818801,0.129076968,0.122818801,0,0,0,0,7.065051045,78.17831424,77.44625534,523928400
6.47,0,0.128891565,0.128891565,0.122658133,0.128891565,0.122658133,0,0,0,0,7.070119721,78.15779399,77.42256487,524739400
6.48,0,0.128706593,0.128706593,0.122497782,0.128706593,0.122497782,0,0,0,0,7.075200214,78.13725743,77.39892829,525550400
6.49,0,0.12852207,0.12852207,0.122337768,0.12852207,0.122337768,0,0,0,0,7.08029517,78.11677346,77.3754035,526361400
6.5,0,0.128337973,0.128337973,0.122178069,0.128337973,0.122178069,0,0,0,0,7.085402092,78.096216,77.35188448,527172500
6.51,0,0.128154294,0.128154294,0.122018676,0.128154294,0.122018676,0,0,0,0,7.090523308,78.07566238,77.32843618,527983500
6.52,0,0.12797105,0.12797105,0.121859608,0.12797105,0.121859608,0,0,0,0,7.095657678,78.05510992,77.30505613,528794500
6.53,0,0.127788228,0.127788228,0.121700853,0.127788228,0.121700853,0,0,0,0,7.100805028,78.03459284,77.28177263,529605600
6.54,0,0.127605839,0.127605839,0.121542421,0.127605839,0.121542421,0,0,0,0,7.105964675,78.01401349,77.25850423,530416600
6.55,0,0.127423861,0.127423861,0.121384292,0.127423861,0.121384292,0,0,0,0,7.111137304,77.99343431,77.2353029,531227600
6.56,0,0.127242312,0.127242312,0.121226484,0.127242312,0.121226484,0,0,0,0,7.116323123,77.97284376,77.21215898,532038700
6.57,0,0.127061172,0.127061172,0.121068977,0.127061172,0.121068977,0,0,0,0,7.121522382,77.95230634,77.18912572,532849700
6.58,0,0.126880458,0.126880458,0.120911791,0.126880458,0.120911791,0,0,0,0,7.126733831,77.93170299,77.16610439,533660700
6.59,0,0.12670016,0.12670016,0.120754914,0.12670016,0.120754914,0,0,0,0,7.131958084,77.91110129,77.14315087,534471800
6.6,0,0.126520275,0.126520275,0.120598345,0.126520275,0.120598345,0,0,0,0,7.137194708,77.89048695,77.12025323,535282800
6.61,0,0.126340804,0.126340804,0.120442085,0.126340804,0.120442085,0,0,0,0,7.142444558,77.86987238,77.09742164,536093900
6.62,0,0.126161745,0.126161745,0.120286133,0.126161745,0.120286133,0,0,0,0,7.147707734,77.84930401,77.07469408,536904900
6.63,0,0.125983095,0.125983095,0.120130486,0.125983095,0.120130486,0,0,0,0,7.152982914,77.82867913,77.05198599,537715900
6.64,0,0.125804855,0.125804855,0.119975146,0.125804855,0.119975146,0,0,0,0,7.158270583,77.80804562,77.02933666,538527000
6.65,0,0.125627022,0.125627022,0.119820111,0.125627022,0.119820111,0,0,0,0,7.16357103,77.78741016,77.00675146,539338000
6.66,0,0.125449586,0.125449586,0.119665371,0.125449586,0.119665371,0,0,0,0,7.16888416,77.7667725,76.98423005,540149000
6.67,0,0.125272554,0.125272554,0.119510934,0.125272554,0.119510934,0,0,0,0,7.174209137,77.74617647,76.96180785,540960100
6.68,0,0.125095938,0.125095938,0.119356811,0.125095938,0.119356811,0,0,0,0,7.179547615,77.72553304,76.93941247,541771100
6.69,0,0.124919713,0.124919713,0.119202979,0.124919713,0.119202979,0,0,0,0,7.184897237,77.70487775,76.91707252,542582100
6.7,0,0.12474389,0.12474389,0.119049451,0.12474389,0.119049451,0,0,0,0,7.190260024,77.68422006,76.89479576,543393200
6.71,0,0.124568467,0.124568467,0.118896222,0.124568467,0.118896222,0,0,0,0,7.195635014,77.66356439,76.87258554,544204200
6.72,0,0.124393432,0.124393432,0.118743285,0.124393432,0.118743285,0,0,0,0,7.201022305,77.64289914,76.85043237,545015200
6.73,0,0.124218796,0.124218796,0.118590647,0.124218796,0.118590647,0,0,0,0,7.206421874,77.62228239,76.82838291,545826200
6.74,0,0.124044556,0.124044556,0.118438308,0.124044556,0.118438308,0,0,0,0,7.211833662,77.60161455,76.80635678,546637300
6.75,0,0.123870711,0.123870711,0.118286267,0.123870711,0.118286267,0,0,0,0,7.217257647,77.58094261,76.78439174,547448300
6.76,0,0.12369724,0.12369724,0.118134504,0.12369724,0.118134504,0,0,0,0,7.222692886,77.56026175,76.76248371,548259400
6.77,0,0.123524172,0.123524172,0.117983048,0.123524172,0.117983048,0,0,0,0,7.22814143,77.53958662,76.74064453,549070400
6.78,0,0.123351485,0.123351485,0.117831878,0.123351485,0.117831878,0,0,0,0,7.233601392,77.51889961,76.71885976,549881500
6.79,0,0.123179178,0.123179178,0.117680994,0.123179178,0.117680994,0,0,0,0,7.239073337,77.4982174,76.69714267,550692500
6.8,0,0.123007261,0.123007261,0.117530405,0.123007261,0.117530405,0,0,0,0,7.244557861,77.47753269,76.67548736,551503600
6.81,0,0.122835731,0.122835731,0.117380109,0.122835731,0.117380109,0,0,0,0,7.250054291,77.45684683,76.65389469,552314600
6.82,0,0.122664588,0.122664588,0.117230108,0.122664588,0.117230108,0,0,0,0,7.255562151,77.43615534,76.63236094,553125600
6.83,0,0.122493811,0.122493811,0.117080379,0.122493811,0.117080379,0,0,0,0,7.261082248,77.41546957,76.61089505,553936600
6.84,0,0.122323417,0.122323417,0.116930942,0.122323417,0.116930942,0,0,0,0,7.266613751,77.39477729,76.5894871,554747600
6.85,0,0.122153408,0.122153408,0.116781797,0.122153408,0.116781797,0,0,0,0,7.272157402,77.37407908,76.56813752,555558700
6.86,0,0.12198377,0.12198377,0.116632933,0.12198377,0.116632933,0,0,0,0,7.277712254,77.3534247,76.54688529,556369700
6.87,0,0.121814503,0.121814503,0.116484348,0.121814503,0.116484348,0,0,0,0,7.28328051,77.33273614,76.52566897,557180700
6.88,0,0.121645615,0.121645615,0.116336054,0.121645615,0.116336054,0,0,0,0,7.288858912,77.31203436,76.50450466,557991800
6.89,0,0.121477096,0.121477096,0.116188038,0.121477096,0.116188038,0,0,0,0,7.29444873,77.29133114,76.48340166,558802800
6.9,0,0.121308945,0.121308945,0.116040301,0.121308945,0.116040301,0,0,0,0,7.300050775,77.27062973,76.46236245,559613900
6.91,0,0.121141159,0.121141159,0.115892841,0.121141159,0.115892841,0,0,0,0,7.305663915,77.24992347,76.44138155,560424900
6.92,0,0.120973749,0.120973749,0.115745668,0.120973749,0.115745668,0,0,0,0,7.311289647,77.22922726,76.42047064,561235900
6.93,0,0.120806702,0.120806702,0.115598771,0.120806702,0.115598771,0,0,0,0,7.316926681,77.20852845,76.39961954,562047000
6.94,0,0.120640029,0.120640029,0.11545216,0.120640029,0.11545216,0,0,0,0,7.322573776,77.18781111,76.37881558,562858000
6.95,0,0.120473697,0.120473697,0.115305804,0.120473697,0.115305804,0,0,0,0,7.328233163,77.16711158,76.35808716,563669000
6.96,0,0.120307747,0.120307747,0.115159743,0.120307747,0.115159743,0,0,0,0,7.333904923,77.14640882,76.33741778,564480100
6.97,0,0.120142156,0.120142156,0.115013956,0.120142156,0.115013956,0,0,0,0,7.339586845,77.12570443,76.31680828,565291100
6.98,0,0.119976913,0.119976913,0.114868431,0.119976913,0.114868431,0,0,0,0,7.345280193,77.10499909,76.2962592,566102100
6.99,0,0.11981204,0.11981204,0.114723192,0.11981204,0.114723192,0,0,0,0,7.350984747,77.08429161,76.27576946,566913200
7,0,0.119652188,0.119652188,0.114582889,0.119652188,0.114582889,0,0,0,0,7.356701652,77.06359548,76.25534945,567724200
7.01,0,0.119502417,0.119502417,0.114452583,0.119502417,0.114452583,0,0,0,0,7.362428766,77.0428888,76.23498189,568535200
7.02,0,0.119353074,0.119353074,0.114322621,0.119353074,0.114322621,0,0,0,0,7.368167166,77.02213975,76.21464239,569346200
7.03,0,0.119204143,0.119204143,0.114192989,0.119204143,0.114192989,0,0,0,0,7.373916956,77.0014395,76.19440082,570157300
7.04,0,0.119055638,0.119055638,0.1140637,0.119055638,0.1140637,0,0,0,0,7.379676874,76.98072817,76.17421092,570968300
7.05,0,0.118907564,0.118907564,0.11393476,0.118907564,0.11393476,0,0,0,0,7.385449174,76.96003491,76.15409511,571779400
7.06,0,0.11875991,0.11875991,0.113806157,0.11875991,0.113806157,0,0,0,0,7.391231793,76.9393353,76.1340343,572590400
7.07,0,0.118612664,0.118612664,0.113677883,0.118612664,0.113677883,0,0,0,0,7.397025566,76.91863409,76.1140321,573401500
7.08,0,0.118465846,0.118465846,0.113549954,0.118465846,0.113549954,0,0,0,0,7.402830722,76.89793556,76.09409165,574212500
7.09,0,0.118319433,0.118319433,0.113422351,0.118319433,0.113422351,0,0,0,0,7.408646179,76.87723857,76.07421181,575023600
7.1,0,0.118173434,0.118173434,0.113295081,0.118173434,0.113295081,0,0,0,0,7.414472816,76.856543,76.05439243,575834600
7.11,0,0.118027856,0.118027856,0.113168153,0.118027856,0.113168153,0,0,0,0,7.420310885,76.83585761,76.03464002,576645600
7.12,0,0.11788268,0.11788268,0.113041548,0.11788268,0.113041548,0,0,0,0,7.426159085,76.8151612,76.01493824,577456600
7.13,0,0.117737912,0.117737912,0.112915272,0.117737912,0.112915272,0,0,0,0,7.432018547,76.79443209,75.9952708,578267600
7.14,0,0.117593562,0.117593562,0.112789335,0.117593562,0.112789335,0,0,0,0,7.437888403,76.773745,75.97569378,579078700
7.15,0,0.117449607,0.117449607,0.112663716,0.117449607,0.112663716,0,0,0,0,7.443769438,76.75306026,75.95617716,579889700
7.16,0,0.117306058,0.117306058,0.112538426,0.117306058,0.112538426,0,0,0,0,7.44966098,76.73237718,75.93672021,580700700
7.17,0,0.117162911,0.117162911,0.11241346,0.117162911,0.11241346,0,0,0,0,7.453819862,76.7116923,75.91787325,581511800
7.18,0,0.117020167,0.117020167,0.112288821,0.117020167,0.112288821,0,0,0,0,7.450248532,76.69101698,75.90152162,582322800
7.19,0,0.116877821,0.116877821,0.112164503,0.116877821,0.112164503,0,0,0,0,7.446690393,76.67033646,75.88517682,583133900
7.2,0,0.116735874,0.116735874,0.112040509,0.116735874,0.112040509,0,0,0,0,7.44314567,76.64966063,75.86884628,583944900
7.21,0,0.116594313,0.116594313,0.111916825,0.116594313,0.111916825,0,0,0,0,7.439616557,76.62895493,75.85250441,584755900
7.22,0,0.116453159,0.116453159,0.111793473,0.116453159,0.111793473,0,0,0,0,7.436098497,76.60827934,75.83619561,585567000
7.23,0,0.116312398,0.116312398,0.11167044,0.116312398,0.11167044,0,0,0,0,7.43259599,76.58762387,75.81991289,586378000
7.24,0,0.11617202,0.11617202,0.111547715,0.11617202,0.111547715,0,0,0,0,7.429105793,76.56695859,75.80363354,587189000
7.25,0,0.116032042,0.116032042,0.111425317,0.116032042,0.111425317,0,0,0,0,7.425628938,76.54629381,75.78736539,588000100
7.26,0,0.115892444,0.115892444,0.111303225,0.115892444,0.111303225,0,0,0,0,7.422166273,76.52564288,75.77111852,588811100
7.27,0,0.115753234,0.115753234,0.111181447,0.115753234,0.111181447,0,0,0,0,7.418716105,76.50493915,75.75484303,589622100
7.28,0,0.115614411,0.115614411,0.111059984,0.115614411,0.111059984,0,0,0,0,7.41528034,76.48428907,75.73861856,590433200
7.29,0,0.115475982,0.115475982,0.110938843,0.115475982,0.110938843,0,0,0,0,7.411858066,76.46364692,75.72241091,591244200
7.3,0,0.115337918,0.115337918,0.110817995,0.115337918,0.110817995,0,0,0,0,7.408447637,76.44299836,75.70620924,592055200
7.31,0,0.115200245,0.115200245,0.110697466,0.115200245,0.110697466,0,0,0,0,7.405051991,76.42236124,75.69002717,592866200
7.32,0,0.115062954,0.115062954,0.110577248,0.115062954,0.110577248,0,0,0,0,7.401669629,76.40168566,75.67382738,593677300
7.33,0,0.114926042,0.114926042,0.110457338,0.114926042,0.110457338,0,0,0,0,7.398299461,76.38105013,75.65766827,594488300
7.34,0,0.114789498,0.114789498,0.110337726,0.114789498,0.110337726,0,0,0,0,7.394943741,76.36042581,75.64152857,595299400
7.35,0,0.114653331,0.114653331,0.11021842,0.114653331,0.11021842,0,0,0,0,7.391600527,76.33979782,75.62539705,596110400
7.36,0,0.114517548,0.114517548,0.11009943,0.114517548,0.11009943,0,0,0,0,7.388270469,76.31913757,75.60925252,596921500
7.37,0,0.114382131,0.114382131,0.109980735,0.114382131,0.109980735,0,0,0,0,7.384953608,76.29852002,75.59315075,597732500
7.38,0,0.114247075,0.114247075,0.109862333,0.114247075,0.109862333,0,0,0,0,7.381650312,76.27791736,75.57707108,598543600
7.39,0,0.114112399,0.114112399,0.109744242,0.114112399,0.109744242,0,0,0,0,7.378359213,76.25730508,75.5609952,599354600
7.4,0,0.113978095,0.113978095,0.109626454,0.113978095,0.109626454,0,0,0,0,7.375081679,76.23666018,75.54490617,600165600
7.41,0,0.11384415,0.11384415,0.109508958,0.11384415,0.109508958,0,0,0,0,7.371817149,76.21606575,75.52886566,600976600
7.42,0,0.113710579,0.113710579,0.109391768,0.113710579,0.109391768,0,0,0,0,7.368565054,76.19546791,75.51283361,601787600
7.43,0,0.113577366,0.113577366,0.109274869,0.113577366,0.109274869,0,0,0,0,7.365326354,76.17488243,75.49682183,602598700
7.44,0,0.113444516,0.113444516,0.109158265,0.113444516,0.109158265,0,0,0,0,7.36209983,76.15424961,75.48078595,603409700
7.45,0,0.11331203,0.11331203,0.10904196,0.11331203,0.10904196,0,0,0,0,7.358887708,76.13367603,75.46480522,604220700
7.46,0,0.113179904,0.113179904,0.108925948,0.113179904,0.108925948,0,0,0,0,7.355686915,76.11309141,75.44882726,605031800
7.47,0,0.113048142,0.113048142,0.108810233,0.113048142,0.108810233,0,0,0,0,7.352499427,76.09252455,75.4328736,605842800
7.48,0,0.112916726,0.112916726,0.1086948,0.112916726,0.1086948,0,0,0,0,7.34932531,76.07192101,75.41690396,606653900
7.49,0,0.112785667,0.112785667,0.108579659,0.112785667,0.108579659,0,0,0,0,7.346163341,76.05136277,75.40097892,607464900
7.5,0,0.112654967,0.112654967,0.108464811,0.112654967,0.108464811,0,0,0,0,7.343014892,76.03081352,75.38507173,608275900
7.51,0,0.11252462,0.11252462,0.108344646,0.11252462,0.108344646,0,0,0,0,7.339878459,76.01022005,75.36914292,609087000
7.52,0,0.112394629,0.112394629,0.108224798,0.112394629,0.108224798,0,0,0,0,7.336754421,75.98967605,75.35326184,609898000
7.53,0,0.112264988,0.112264988,0.108105265,0.112264988,0.108105265,0,0,0,0,7.333643823,75.96914432,75.33740105,610709100
7.54,0,0.11213569,0.11213569,0.107986038,0.11213569,0.107986038,0,0,0,0,7.330544252,75.94855971,75.32151225,611520100
7.55,0,0.11200674,0.11200674,0.107867122,0.11200674,0.107867122,0,0,0,0,7.327459221,75.92803866,75.30568175,612331100
7.56,0,0.111878141,0.111878141,0.107748521,0.111878141,0.107748521,0,0,0,0,7.324385265,75.90751506,75.28986043,613142100
7.57,0,0.111749888,0.111749888,0.10763023,0.111749888,0.10763023,0,0,0,0,7.321324688,75.88695481,75.27402336,613953200
7.58,0,0.111621982,0.111621982,0.10751225,0.111621982,0.10751225,0,0,0,0,7.318276601,75.86644834,75.25823719,614764200
7.59,0,0.11149441,0.11149441,0.107394568,0.11149441,0.107394568,0,0,0,0,7.315240324,75.84594374,75.24246356,615575200
7.6,0,0.111367194,0.111367194,0.107277206,0.111367194,0.107277206,0,0,0,0,7.31221766,75.82540891,75.226679,616386200
7.61,0,0.111240308,0.111240308,0.107160139,0.111240308,0.107160139,0,0,0,0,7.309206202,75.80491746,75.21093755,617197300
7.62,0,0.111113754,0.111113754,0.107043369,0.111113754,0.107043369,0,0,0,0,7.30620797,75.78443273,75.19521238,618008300
7.63,0,0.110987551,0.110987551,0.106926915,0.110987551,0.106926915,0,0,0,0,7.303221898,75.76391298,75.17947268,618819400
7.64,0,0.110861675,0.110861675,0.106810753,0.110861675,0.106810753,0,0,0,0,7.300248291,75.74344815,75.1637847,619630400
7.65,0,0.110736137,0.110736137,0.106694894,0.110736137,0.106694894,0,0,0,0,7.297286857,75.72297945,75.14810514,620441500
7.66,0,0.110610946,0.110610946,0.106579348,0.110610946,0.106579348,0,0,0,0,7.294336581,75.70246688,75.13240454,621252500
7.67,0,0.110486069,0.110486069,0.106464081,0.110486069,0.106464081,0,0,0,0,7.291399447,75.68201655,75.11676108,622063600
7.68,0,0.110361538,0.110361538,0.106349125,0.110361538,0.106349125,0,0,0,0,7.288474753,75.66157025,75.10113192,622874600
7.69,0,0.110237328,0.110237328,0.106234457,0.110237328,0.106234457,0,0,0,0,7.28556127,75.64108021,75.08548189,623685600
7.7,0,0.110113451,0.110113451,0.106120087,0.110113451,0.106120087,0,0,0,0,7.282661093,75.62065353,75.06988981,624496600
7.71,0,0.109989903,0.109989903,0.106006012,0.109989903,0.106006012,0,0,0,0,7.279772965,75.60018519,75.0542785,625307600
7.72,0,0.109866675,0.109866675,0.105892225,0.109866675,0.105892225,0,0,0,0,7.276896111,75.57976138,75.03871116,626118700
7.73,0,0.109743784,0.109743784,0.105778741,0.109743784,0.105778741,0,0,0,0,7.27403271,75.55935785,75.02317015,626929700
7.74,0,0.109621211,0.109621211,0.105665542,0.109621211,0.105665542,0,0,0,0,7.271180071,75.53890816,75.0076066,627740700
7.75,0,0.109498964,0.109498964,0.105552634,0.109498964,0.105552634,0,0,0,0,7.268340136,75.51850935,74.99209176,628551800
7.76,0,0.10937704,0.10937704,0.105440018,0.10937704,0.105440018,0,0,0,0,7.265512161,75.49807451,74.97656194,629362800
7.77,0,0.109255431,0.109255431,0.105327683,0.109255431,0.105327683,0,0,0,0,7.262695286,75.47768879,74.96107942,630173900
7.78,0,0.109134142,0.109134142,0.105215636,0.109134142,0.105215636,0,0,0,0,7.259890804,75.45726523,74.94558067,630984900
7.79,0,0.109013176,0.109013176,0.105103879,0.109013176,0.105103879,0,0,0,0,7.257098535,75.43689424,74.93013182,631795900
7.8,0,0.10889253,0.10889253,0.104992409,0.10889253,0.104992409,0,0,0,0,7.254317224,75.41652788,74.91469772,632607000
7.81,0,0.108772192,0.108772192,0.104881216,0.108772192,0.104881216,0,0,0,0,7.251549373,75.39613391,74.89925498,633418000
7.82,0,0.108652172,0.108652172,0.104770309,0.108652172,0.104770309,0,0,0,0,7.24879273,75.3757906,74.88386069,634229100
7.83,0,0.108532468,0.108532468,0.104659686,0.108532468,0.104659686,0,0,0,0,7.24604698,75.35539999,74.86844324,635040100
7.84,0,0.10841307,0.10841307,0.104549336,0.10841307,0.104549336,0,0,0,0,7.243314663,75.33507585,74.8530859,635851100
7.85,0,0.108293998,0.108293998,0.104439281,0.108293998,0.104439281,0,0,0,0,7.240592511,75.31469831,74.83770097,636662100
7.86,0,0.108175227,0.108175227,0.104329496,0.108175227,0.104329496,0,0,0,0,7.237883453,75.29438496,74.82237445,637473200
7.87,0,0.108056759,0.108056759,0.104219982,0.108056759,0.104219982,0,0,0,0,7.235184384,75.27407157,74.80705926,638284200
7.88,0,0.107938612,0.107938612,0.104110758,0.107938612,0.104110758,0,0,0,0,7.23249885,75.25373334,74.7917376,639095200
7.89,0,0.107820766,0.107820766,0.104001804,0.107820766,0.104001804,0,0,0,0,7.229823117,75.23342935,74.77645229,639906200
7.9,0,0.107703227,0.107703227,0.103893126,0.107703227,0.103893126,0,0,0,0,7.22716077,75.21310609,74.76116458,640717300
7.91,0,0.107585998,0.107585998,0.103784728,0.107585998,0.103784728,0,0,0,0,7.224509606,75.19283322,74.74592505,641528300
7.92,0,0.107469064,0.107469064,0.103676593,0.107469064,0.103676593,0,0,0,0,7.22186934,75.17251474,74.73066383,642339400
7.93,0,0.107352436,0.107352436,0.103568734,0.107352436,0.103568734,0,0,0,0,7.219240487,75.15224864,74.71545226,643150400
7.94,0,0.107236111,0.107236111,0.103461149,0.107236111,0.103461149,0,0,0,0,7.216623599,75.13194877,74.70022772,643961500
7.95,0,0.107120082,0.107120082,0.103353828,0.107120082,0.103353828,0,0,0,0,7.214019049,75.11171024,74.68505937,644772500
7.96,0,0.107004355,0.107004355,0.10324678,0.107004355,0.10324678,0,0,0,0,7.211424494,75.09142391,74.66986778,645583600
7.97,0,0.10688894,0.10688894,0.103140013,0.10688894,0.103140013,0,0,0,0,7.208842041,75.0711918,74.65472719,646394600
7.98,0,0.106773804,0.106773804,0.103033496,0.106773804,0.103033496,0,0,0,0,7.206271707,75.05093298,74.63957884,647205600
7.99,0,0.106658968,0.106658968,0.10292725,0.106658968,0.10292725,0,0,0,0,7.203711607,75.03072111,74.62447608,648016600
8,0,0.10654443,0.10654443,0.102821271,0.10654443,0.102821271,0,0,0,0,7.201163389,75.0104755,74.60936048,648827600
8.01,0,0.10643019,0.10643019,0.102715561,0.10643019,0.102715561,0,0,0,0,7.198626535,74.99027614,74.59429004,649638700
8.02,0,0.106316236,0.106316236,0.102610108,0.106316236,0.102610108,0,0,0,0,7.196100485,74.97004376,74.57920726,650449800
8.03,0,0.106202578,0.106202578,0.102504922,0.106202578,0.102504922,0,0,0,0,7.193586936,74.94986888,74.56417782,651260700
8.04,0,0.106089212,0.106089212,0.102399999,0.106089212,0.102399999,0,0,0,0,7.19108304,74.92964463,74.54912418,652071800
8.05,0,0.105976131,0.105976131,0.102295332,0.105976131,0.102295332,0,0,0,0,7.188591582,74.90948879,74.53413177,652882800
8.06,0,0.105863342,0.105863342,0.102190928,0.105863342,0.102190928,0,0,0,0,7.186111014,74.88929006,74.51911996,653693900
8.07,0,0.105750844,0.105750844,0.102086787,0.105750844,0.102086787,0,0,0,0,7.183641714,74.8690999,74.50412602,654504900
8.08,0,0.105638626,0.105638626,0.101982897,0.105638626,0.101982897,0,0,0,0,7.181183174,74.84896499,74.48918368,655315900
8.09,0,0.105526698,0.105526698,0.101879269,0.105526698,0.101879269,0,0,0,0,7.178737196,74.8287997,74.47423112,656127000
8.1,0,0.105415058,0.105415058,0.1017759,0.105415058,0.1017759,0,0,0,0,7.176300807,74.80867888,74.45932229,656938000
8.11,0,0.105303704,0.105303704,0.101672791,0.105303704,0.101672791,0,0,0,0,7.173875786,74.78852551,74.44440165,657749000
8.12,0,0.105192627,0.105192627,0.101569929,0.105192627,0.101569929,0,0,0,0,7.171462821,74.76843136,74.42953551,658560100
8.13,0,0.105081835,0.105081835,0.101467325,0.105081835,0.101467325,0,0,0,0,7.169059668,74.74829004,74.41464697,659371100
8.14,0,0.104971318,0.104971318,0.101364968,0.104971318,0.101364968,0,0,0,0,7.166667724,74.72820637,74.39981174,660182100
8.15,0,0.104861084,0.104861084,0.101262867,0.104861084,0.101262867,0,0,0,0,7.164287828,74.70809827,74.38497065,660993200
8.16,0,0.104751133,0.104751133,0.101161021,0.104751133,0.101161021,0,0,0,0,7.161918136,74.68802991,74.37016989,661804200
8.17,0,0.104641453,0.104641453,0.101059419,0.104641453,0.101059419,0,0,0,0,7.159559143,74.66792459,74.35535422,662615200
8.18,0,0.104532052,0.104532052,0.100958068,0.104532052,0.100958068,0,0,0,0,7.157211362,74.64783641,74.34056266,663426300
8.19,0,0.104422932,0.104422932,0.100856972,0.104422932,0.100856972,0,0,0,0,7.154874726,74.62780319,74.32582241,664237300
8.2,0,0.10431408,0.10431408,0.100756116,0.10431408,0.100756116,0,0,0,0,7.152548937,74.60772838,74.31106398,665048300
8.21,0,0.104205506,0.104205506,0.100655512,0.104205506,0.100655512,0,0,0,0,7.150234291,74.58771857,74.29636408,665859400
8.22,0,0.104097208,0.104097208,0.100555157,0.104097208,0.100555157,0,0,0,0,7.147929578,74.56766205,74.28164232,666670500
8.23,0,0.103989177,0.103989177,0.100455042,0.103989177,0.100455042,0,0,0,0,7.145635827,74.54761226,74.26693719,667481400
8.24,0,0.10388142,0.10388142,0.100355175,0.10388142,0.100355175,0,0,0,0,7.143354283,74.52763369,74.25229505,668292500
8.25,0,0.103773926,0.103773926,0.100255545,0.103773926,0.100255545,0,0,0,0,7.141082526,74.50760668,74.23762986,669103600
8.26,0,0.103666717,0.103666717,0.100156172,0.103666717,0.100156172,0,0,0,0,7.138820877,74.4876334,74.22301501,669914600
8.27,0,0.103559758,0.103559758,0.100057025,0.103559758,0.100057025,0,0,0,0,7.13657108,74.46762993,74.20839034,670725600
8.28,0,0.103453081,0.103453081,0.099958133,0.103453081,0.099958133,0,0,0,0,7.134331325,74.4476306,74.19378043,671536600
8.29,0,0.103346664,0.103346664,0.099859475,0.103346664,0.099859475,0,0,0,0,7.132102723,74.4276896,74.17922417,672347600
8.3,0,0.103240516,0.103240516,0.09976106,0.103240516,0.09976106,0,0,0,0,7.129883896,74.40771297,74.16465415,673158700
8.31,0,0.103134627,0.103134627,0.099662879,0.103134627,0.099662879,0,0,0,0,7.127677354,74.38779585,74.15013864,673969800
8.32,0,0.103029007,0.103029007,0.099564941,0.103029007,0.099564941,0,0,0,0,7.125479357,74.36782716,74.13559796,674780700
8.33,0,0.10292364,0.10292364,0.099467231,0.10292364,0.099467231,0,0,0,0,7.123293549,74.34788903,74.12109105,675591800
8.34,0,0.102818551,0.102818551,0.099369773,0.102818551,0.099369773,0,0,0,0,7.121117793,74.32799424,74.10662697,676402800
8.35,0,0.102713706,0.102713706,0.099272534,0.102713706,0.099272534,0,0,0,0,7.118952788,74.30806921,74.09215312,677213900
8.36,0,0.102609137,0.102609137,0.099175546,0.102609137,0.099175546,0,0,0,0,7.116797775,74.28814413,74.07769108,678024900
8.37,0,0.102504819,0.102504819,0.099078784,0.102504819,0.099078784,0,0,0,0,7.114653906,74.2682824,74.06328619,678835900
8.38,0,0.102400754,0.102400754,0.09898225,0.102400754,0.09898225,0,0,0,0,7.112520954,74.24838758,74.04886953,679647000
8.39,0,0.102296959,0.102296959,0.098885962,0.102296959,0.098885962,0,0,0,0,7.110397721,74.22850149,74.03447097,680458000
8.4,0,0.102193415,0.102193415,0.098789899,0.102193415,0.098789899,0,0,0,0,7.10828562,74.20867544,74.02012713,681269000
8.41,0,0.102090122,0.102090122,0.098694063,0.102090122,0.098694063,0,0,0,0,7.106182362,74.18880021,74.00576007,682080100
8.42,0,0.101987086,0.101987086,0.098598459,0.101987086,0.098598459,0,0,0,0,7.104090866,74.16894308,73.99141784,682891100
8.43,0,0.101884308,0.101884308,0.09850309,0.101884308,0.09850309,0,0,0,0,7.102009514,74.14913972,73.97712582,683702100
8.44,0,0.101781779,0.101781779,0.098407945,0.101781779,0.098407945,0,0,0,0,7.099938062,74.12929967,73.96281955,684513200
8.45,0,0.101679493,0.101679493,0.098313018,0.101679493,0.098313018,0,0,0,0,7.097877328,74.10951039,73.94856134,685324200
8.46,0,0.101577474,0.101577474,0.098218336,0.101577474,0.098218336,0,0,0,0,7.095827873,74.08970782,73.9343056,686135200
8.47,0,0.1014757,0.1014757,0.098123873,0.1014757,0.098123873,0,0,0,0,7.093787971,74.06990267,73.92005994,686946300
8.48,0,0.101374169,0.101374169,0.09802963,0.101374169,0.09802963,0,0,0,0,7.091756921,74.05009185,73.90582214,687757300
8.49,0,0.101272901,0.101272901,0.097935627,0.101272901,0.097935627,0,0,0,0,7.089737996,74.0303508,73.89164591,688568300
8.5,0,0.101171875,0.101171875,0.097841842,0.101171875,0.097841842,0,0,0,0,7.087728853,74.01058348,73.87746293,689379400
8.51,0,0.10107109,0.10107109,0.097748273,0.10107109,0.097748273,0,0,0,0,7.085729587,73.99081514,73.86329117,690190500
8.52,0,0.100970554,0.100970554,0.097654931,0.100970554,0.097654931,0,0,0,0,7.083740216,73.97109413,73.84916495,691001500
8.53,0,0.100870261,0.100870261,0.097561808,0.100870261,0.097561808,0,0,0,0,7.081761576,73.95135392,73.83503705,691812500
